# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = bernoulli_model
# method = sample (Default)
#   sample
#     num_samples = 1200
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = bernoulli_1.data.R
# init = 2 (Default)
# random
#   seed = 1208049082
# output
#   file = bernoulli_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,theta
-7.65203,0.981251,0.983744,2,3,0,0.356238
-7.68483,0.881544,0.983744,2,3,0,0.292702
-7.69986,0.984414,0.983744,2,3,0,0.382157
-7.70953,0.97642,0.983744,2,3,0,0.385916
-7.90334,0.982794,0.983744,2,3,0,0.436256
-8.27296,0.772117,0.983744,2,3,0,0.195129
-7.79704,0.99257,0.983744,2,3,0,0.260022
-9.44077,0.811031,0.983744,2,3,0,0.122637
-8.82255,1,0.983744,1,1,0,0.153912
-7.78071,0.920634,0.983744,2,3,0,0.408207
-7.92858,0.610086,0.983744,2,3,0,0.236094
-7.66919,0.979363,0.983744,2,3,0,0.367758
-7.7687,0.974463,0.983744,1,1,0,0.40491
-7.69887,1,0.983744,2,3,0,0.381757
-7.69093,1,0.983744,1,1,0,0.378419
-7.74075,0.962333,0.983744,2,3,0,0.273833
-8.47005,0.880797,0.983744,2,3,0,0.178153
-8.08109,1,0.983744,1,1,0,0.215471
-8.67036,0.808777,0.983744,2,3,0,0.539337
-7.90307,1,0.983744,2,3,0,0.436201
-8.02807,0.966488,0.983744,1,1,0,0.458762
-8.20077,0.830327,0.983744,2,3,0,0.202241
-8.7371,0.914613,0.983744,1,1,0,0.159231
-7.63965,0.891957,0.983744,2,3,0,0.340759
-7.64321,0.999115,0.983744,1,1,0,0.347082
-7.63842,0.999798,0.983744,2,3,0,0.336391
-8.04982,0.905492,0.983744,2,3,0,0.462304
-8.80365,0.937538,0.983744,2,3,0,0.552294
-7.90866,1,0.983744,2,3,0,0.239238
-7.91222,0.999762,0.983744,2,3,0,0.238667
-8.21341,0.943911,0.983744,1,1,0,0.200954
-8.07999,1,0.983744,1,1,0,0.215602
-7.82217,1,0.983744,1,1,0,0.254752
-7.6562,0.987551,0.983744,2,3,0,0.359493
-8.73199,0.706492,0.983744,2,3,0,0.159559
-8.36522,1,0.983744,2,3,0,0.186789
-8.60239,0.962374,0.983744,1,1,0,0.168293
-9.41697,0.963829,0.983744,2,3,0,0.123656
-9.28582,0.950962,0.983744,2,3,0,0.129499
-10.2422,0.898349,0.983744,1,1,0,0.0941583
-10.3141,0.975121,0.983744,3,7,0,0.661232
-7.79921,1,0.983744,2,3,0,0.259548
-7.74453,0.940954,0.983744,2,3,0,0.397795
-7.74453,0.788151,0.983744,2,3,0,0.397795
-7.81146,0.982349,0.983744,1,1,0,0.416085
-7.6917,0.97345,0.983744,2,3,0,0.378754
-7.71623,0.972182,0.983744,3,7,0,0.28117
-8.07859,0.890489,0.983744,2,3,0,0.466847
-8.22885,0.568007,0.983744,2,3,0,0.199407
-8.20199,1,0.983744,1,1,0,0.202116
-8.45947,0.956905,0.983744,1,1,0,0.17899
-8.29158,1,0.983744,1,1,0,0.193384
-8.36708,0.995751,0.983744,2,3,0,0.186629
-8.90085,0.919848,0.983744,1,1,0,0.149294
-9.00658,0.985523,0.983744,1,1,0,0.143409
-7.63979,0.971831,0.983744,2,3,0,0.325618
-9.19823,0.782685,0.983744,2,3,0,0.133632
-8.38758,1,0.983744,2,3,0,0.184877
-8.16205,1,0.983744,1,1,0,0.206305
-8.30314,0.991805,0.983744,2,3,0,0.192316
-8.76771,0.927849,0.983744,1,1,0,0.15729
-8.13598,1,0.983744,2,3,0,0.209152
-7.97773,0.968694,0.983744,2,3,0,0.22885
-7.75295,0.958508,0.983744,2,3,0,0.400355
-7.93078,0.95345,0.983744,1,1,0,0.441588
-7.93078,0.783221,0.983744,1,1,0,0.441588
-7.7353,0.954181,0.983744,2,3,0,0.275372
-7.9288,0.959607,0.983744,1,1,0,0.23606
-8.16443,0.939709,0.983744,2,3,0,0.20605
-8.03862,0.90012,0.983744,2,3,0,0.460492
-8.02898,1,0.983744,3,7,0,0.221943
-7.78136,1,0.983744,1,1,0,0.263551
-7.80345,0.998436,0.983744,2,3,0,0.258635
-7.71833,0.978722,0.983744,2,3,0,0.389127
-7.82934,0.970998,0.983744,1,1,0,0.420355
-7.9777,0.960604,0.983744,1,1,0,0.450172
-8.08844,0.836659,0.983744,2,3,0,0.214597
-7.97843,1,0.983744,1,1,0,0.228752
-8.00679,0.998176,0.983744,2,3,0,0.224862
-7.64435,0.999813,0.983744,2,3,0,0.318324
-7.66973,0.905886,0.983744,2,3,0,0.299772
-8.41344,0.909683,0.983744,2,3,0,0.511556
-8.28216,1,0.983744,1,1,0,0.495489
-7.81343,0.912352,0.983744,2,3,0,0.256534
-8.00163,0.962403,0.983744,1,1,0,0.225556
-7.82765,1,0.983744,1,1,0,0.253658
-7.63834,0.997677,0.983744,2,3,0,0.335823
-7.63965,0.991059,0.983744,2,3,0,0.325966
-8.08726,0.933355,0.983744,2,3,0,0.214737
-7.67133,0.97279,0.983744,2,3,0,0.368947
-7.63919,1,0.983744,2,3,0,0.327208
-8.86499,0.826668,0.983744,2,3,0,0.15138
-8.42338,1,0.983744,2,3,0,0.181898
-7.64842,0.973134,0.983744,2,3,0,0.353
-7.64173,1,0.983744,1,1,0,0.344875
-7.67723,0.991477,0.983744,2,3,0,0.37203
-7.75385,0.936225,0.983744,2,3,0,0.270304
-9.311,0.845709,0.983744,2,3,0,0.595251
-8.69766,1,0.983744,1,1,0,0.542061
-7.95714,0.854448,0.983744,2,3,0,0.231804
-7.89744,1,0.983744,1,1,0,0.24107
-8.34694,0.917849,0.983744,1,1,0,0.188382
-8.84784,0.923851,0.983744,1,1,0,0.152395
-8.11615,1,0.983744,1,1,0,0.211381
-8.40099,0.95105,0.983744,1,1,0,0.18375
-8.31208,1,0.983744,1,1,0,0.191498
-8.12291,1,0.983744,1,1,0,0.210614
-8.49143,0.937839,0.983744,1,1,0,0.176488
-7.96401,1,0.983744,1,1,0,0.230806
-8.35185,0.930504,0.983744,1,1,0,0.187951
-8.06143,1,0.983744,1,1,0,0.217854
-8.619,0.90667,0.983744,1,1,0,0.167127
-8.23288,1,0.983744,1,1,0,0.199008
-7.97823,1,0.983744,1,1,0,0.22878
-7.80152,1,0.983744,1,1,0,0.259048
-10.2158,0.725216,0.983744,2,3,0,0.0949482
-10.078,1,0.983744,1,1,0,0.0992063
-9.58968,1,0.983744,1,1,0,0.116527
-9.85821,0.97101,0.983744,1,1,0,0.106539
-9.34599,1,0.983744,1,1,0,0.126769
-7.83456,0.982142,0.983744,3,7,0,0.421565
-7.83456,0.902085,0.983744,1,1,0,0.421565
-7.83456,0.832539,0.983744,2,3,0,0.421565
-7.92864,0.974868,0.983744,1,1,0,0.441182
-7.64132,1,0.983744,2,3,0,0.322596
-7.63872,0.970639,0.983744,2,3,0,0.328841
-7.65814,0.997357,0.983744,2,3,0,0.360876
-7.64398,1,0.983744,1,1,0,0.348104
-7.68109,0.992914,0.983744,2,3,0,0.373928
-7.8726,0.871752,0.983744,2,3,0,0.245295
-7.80209,0.936701,0.983744,2,3,0,0.413762
-7.65405,1,0.983744,2,3,0,0.357866
-8.14441,0.74577,0.983744,2,3,0,0.20822
-7.98928,0.873033,0.983744,2,3,0,0.452199
-7.64225,0.993134,0.983744,2,3,0,0.321119
-8.15165,0.884335,0.983744,2,3,0,0.207429
-7.93442,1,0.983744,1,1,0,0.235197
-7.67323,0.997537,0.983744,2,3,0,0.297998
-7.6952,0.984969,0.983744,2,3,0,0.380241
-7.74002,0.967934,0.983744,2,3,0,0.396383
-7.79165,0.995462,0.983744,2,3,0,0.411096
-7.64924,0.990781,0.983744,2,3,0,0.313297
-7.64262,1,0.983744,2,3,0,0.320585
-7.76592,0.966425,0.983744,2,3,0,0.404124
-7.97247,0.893985,0.983744,2,3,0,0.229594
-7.67248,0.997167,0.983744,2,3,0,0.29837
-7.65286,0.98153,0.983744,2,3,0,0.356916
-10.2097,0.549813,0.983744,2,3,0,0.655209
-8.31432,1,0.983744,2,3,0,0.499569
-9.07241,0.812255,0.983744,1,1,0,0.576138
-9.07241,0.670054,0.983744,1,1,0,0.576138
-8.65391,1,0.983744,1,1,0,0.537676
-7.6408,1,0.983744,2,3,0,0.343241
-7.92488,0.944837,0.983744,2,3,0,0.440464
-8.99594,0.745218,0.983744,1,1,0,0.569629
-8.32661,1,0.983744,1,1,0,0.501102
-7.76044,0.922637,0.983744,2,3,0,0.402555
-7.71666,1,0.983744,1,1,0,0.388532
-7.85288,0.933567,0.983744,2,3,0,0.425693
-7.93254,0.978646,0.983744,1,1,0,0.441922
-8.35835,0.77415,0.983744,2,3,0,0.187384
-7.78775,0.952852,0.983744,2,3,0,0.410078
-7.66501,0.984535,0.983744,2,3,0,0.302333
-8.04116,0.927045,0.983744,2,3,0,0.220384
-7.65297,0.904695,0.983744,2,3,0,0.357006
-7.72476,0.973668,0.983744,2,3,0,0.278491
-8.45176,0.930255,0.983744,2,3,0,0.515978
-7.87842,1,0.983744,1,1,0,0.431173
-8.30005,0.963694,0.983744,2,3,0,0.497771
-7.66253,0.976092,0.983744,2,3,0,0.303775
-9.73679,0.57528,0.983744,2,3,0,0.110903
-7.63953,0.917801,0.983744,2,3,0,0.340464
-7.93544,0.932548,0.983744,2,3,0,0.44247
-8.27787,0.769827,0.983744,3,7,0,0.194665
-8.29904,0.953855,0.983744,2,3,0,0.192693
-7.65022,1,0.983744,2,3,0,0.312442
-7.65022,0.559321,0.983744,2,3,0,0.312442
-7.86371,0.941366,0.983744,2,3,0,0.428055
-8.58511,0.820812,0.983744,1,1,0,0.530571
-8.37533,1,0.983744,1,1,0,0.507046
-7.6765,1,0.983744,2,3,0,0.371663
-7.71071,0.997055,0.983744,2,3,0,0.386358
-7.70442,1,0.983744,1,1,0,0.383962
-9.55709,0.527276,0.983744,3,7,0,0.117827
-9.16313,1,0.983744,1,1,0,0.135344
-7.79571,0.926857,0.983744,2,3,0,0.412142
-7.73124,1,0.983744,1,1,0,0.393546
-7.67831,0.983597,0.983744,2,3,0,0.295581
-7.63939,0.998577,0.983744,2,3,0,0.340066
-7.63939,0.923357,0.983744,2,3,0,0.340066
-7.85535,0.959671,0.983744,2,3,0,0.426237
-7.6648,0.982042,0.983744,2,3,0,0.302453
-7.65988,0.984214,0.983744,2,3,0,0.362069
-9.96536,0.585286,0.983744,2,3,0,0.640438
-7.69319,0.983626,0.983744,2,3,0,0.289305
-8.08249,0.888987,0.983744,2,3,0,0.467451
-7.79783,1,0.983744,1,1,0,0.412683
-7.73231,0.962411,0.983744,2,3,0,0.393897
-7.8256,0.975509,0.983744,1,1,0,0.419478
-8.38073,0.947181,0.983744,2,3,0,0.507693
-7.91695,1,0.983744,1,1,0,0.438932
-7.63923,0.997148,0.983744,2,3,0,0.32709
-7.63899,0.97732,0.983744,2,3,0,0.327846
-7.70155,0.989435,0.983744,2,3,0,0.286173
-7.67824,0.955537,0.983744,2,3,0,0.372538
-8.1631,0.903178,0.983744,2,3,0,0.479405
-7.64576,1,0.983744,2,3,0,0.316713
-7.66196,0.912387,0.983744,2,3,0,0.304117
-7.86345,0.940657,0.983744,2,3,0,0.427999
-7.71182,1,0.983744,1,1,0,0.38677
-7.71182,0.862496,0.983744,2,3,0,0.38677
-9.31989,0.540668,0.983744,2,3,0,0.127943
-7.90603,0.893948,0.983744,2,3,0,0.43679
-8.50212,0.700907,0.983744,2,3,0,0.175666
-9.44529,0.957443,0.983744,2,3,0,0.122445
-9.44529,0.924359,0.983744,1,1,0,0.122445
-7.94289,0.866027,0.983744,3,7,0,0.443864
-7.90859,1,0.983744,1,1,0,0.437295
-7.9978,0.891449,0.983744,2,3,0,0.226075
-8.36428,0.978339,0.983744,2,3,0,0.18687
-7.64243,0.980111,0.983744,2,3,0,0.345976
-7.64157,1,0.983744,1,1,0,0.344618
-8.35915,0.812657,0.983744,2,3,0,0.187315
-7.67273,0.962872,0.983744,2,3,0,0.369703
-9.42267,0.670587,0.983744,2,3,0,0.603648
-7.66271,0.986933,0.983744,2,3,0,0.303668
-7.95238,0.944454,0.983744,2,3,0,0.232503
-8.01785,0.987355,0.983744,1,1,0,0.223394
-7.67662,0.996627,0.983744,2,3,0,0.296364
-7.84445,0.985627,0.983744,2,3,0,0.423815
-7.83466,1,0.983744,2,3,0,0.421589
-8.36299,0.772399,0.983744,2,3,0,0.186981
-8.38097,0.998999,0.983744,2,3,0,0.185438
-8.80143,0.978648,0.983744,2,3,0,0.155198
-7.88557,0.983048,0.983744,2,3,0,0.243057
-7.86054,1,0.983744,1,1,0,0.247441
-8.15691,0.883316,0.983744,2,3,0,0.478521
-7.64879,1,0.983744,2,3,0,0.353351
-7.71325,0.977414,0.983744,2,3,0,0.28214
-7.67642,0.98774,0.983744,2,3,0,0.371623
-7.64907,1,0.983744,1,1,0,0.353623
-7.67737,0.960189,0.983744,2,3,0,0.296012
-7.67728,0.989901,0.983744,2,3,0,0.372058
-7.98111,0.91219,0.983744,2,3,0,0.450773
-8.10371,0.810478,0.983744,2,3,0,0.212809
-8.22139,0.978917,0.983744,1,1,0,0.200151
-7.64751,0.996863,0.983744,2,3,0,0.314917
-7.64507,0.935646,0.983744,2,3,0,0.317478
-7.94457,0.923165,0.983744,2,3,0,0.444176
-7.67519,0.974845,0.983744,2,3,0,0.297042
-7.66545,0.992868,0.983744,2,3,0,0.365587
-7.7019,0.990641,0.983744,1,1,0,0.382973
-7.74021,0.916053,0.983744,2,3,0,0.273983
-7.9153,0.963433,0.983744,1,1,0,0.238176
-8.11459,0.894933,0.983744,2,3,0,0.472331
-8.32089,0.944731,0.983744,1,1,0,0.50039
-7.63823,0.98961,0.983744,2,3,0,0.334797
-7.63849,0.997097,0.983744,2,3,0,0.329894
-8.05898,0.898557,0.983744,2,3,0,0.218156
-8.01737,1,0.983744,1,1,0,0.223457
-7.64878,0.984603,0.983744,2,3,0,0.353346
-7.65274,0.999666,0.983744,2,3,0,0.356823
-7.70024,0.99441,0.983744,3,7,0,0.286648
-7.72726,0.984967,0.983744,2,3,0,0.277735
-7.70141,0.962111,0.983744,2,3,0,0.382777
-7.65854,0.990928,0.983744,2,3,0,0.361159
-7.6383,1,0.983744,2,3,0,0.331142
-8.22643,0.865488,0.983744,2,3,0,0.488165
-9.19606,0.766443,0.983744,1,1,0,0.586257
-8.00066,0.83822,0.983744,2,3,0,0.225687
-8.00066,0.958891,0.983744,1,1,0,0.225687
-10.2019,0.720399,0.983744,2,3,0,0.0953673
-7.64361,0.899527,0.983744,2,3,0,0.319249
-8.34165,0.842866,0.983744,2,3,0,0.188848
-7.6466,1,0.983744,2,3,0,0.351152
-7.68905,0.984661,0.983744,2,3,0,0.290949
-8.55328,0.902313,0.983744,2,3,0,0.527191
-8.63429,0.977983,0.983744,1,1,0,0.535677
-8.13738,1,0.983744,2,3,0,0.475696
-8.3959,0.931204,0.983744,1,1,0,0.509495
-7.6658,0.973742,0.983744,2,3,0,0.301891
-7.64995,1,0.983744,1,1,0,0.31267
-7.64421,0.969214,0.983744,2,3,0,0.3484
-8.69031,0.728117,0.983744,2,3,0,0.162279
-8.59114,1,0.983744,1,1,0,0.169092
-8.20073,1,0.983744,1,1,0,0.202245
-8.19689,1,0.983744,2,3,0,0.20264
-8.96402,0.884708,0.983744,2,3,0,0.145732
-8.39793,1,0.983744,1,1,0,0.184006
-7.82411,0.914783,0.983744,3,7,0,0.419126
-9.3487,0.503448,0.983744,2,3,0,0.126648
-10.1699,0.91277,0.983744,1,1,0,0.0963398
-9.59798,1,0.983744,1,1,0,0.1162
-8.89518,0.962969,0.983744,2,3,0,0.149621
-9.11934,0.969985,0.983744,1,1,0,0.137528
-7.73999,0.979241,0.983744,2,3,0,0.274044
-8.0873,0.935537,0.983744,2,3,0,0.214733
-7.98441,1,0.983744,2,3,0,0.227915
-8.17814,0.942616,0.983744,2,3,0,0.204593
-8.27515,0.860415,0.983744,2,3,0,0.494586
-7.87974,1,0.983744,1,1,0,0.431449
-7.68067,0.974992,0.983744,2,3,0,0.29451
-7.68067,0.737307,0.983744,2,3,0,0.29451
-7.64935,0.902796,0.983744,2,3,0,0.353877
-7.65017,0.999793,0.983744,1,1,0,0.354625
-8.01435,0.894014,0.983744,2,3,0,0.223855
-7.72121,0.996397,0.983744,2,3,0,0.279587
-7.66226,1,0.983744,1,1,0,0.30394
-7.66457,0.99946,0.983744,1,1,0,0.302584
-9.41373,0.779916,0.983744,2,3,0,0.602987
-8.06857,1,0.983744,1,1,0,0.465282
-7.76124,1,0.983744,1,1,0,0.402787
-7.69181,0.977828,0.983744,2,3,0,0.289845
-7.69716,0.984923,0.983744,2,3,0,0.381055
-10.1278,0.646928,0.983744,2,3,0,0.0976403
-10.1785,0.995117,0.983744,1,1,0,0.0960775
-7.84713,0.953849,0.983744,2,3,0,0.249908
-8.21038,0.870444,0.983744,2,3,0,0.485992
-8.21038,0.684846,0.983744,2,3,0,0.485992
-9.01498,0.80161,0.983744,1,1,0,0.571269
-8.15387,1,0.983744,1,1,0,0.478085
-7.90547,0.884777,0.983744,2,3,0,0.436679
-8.35003,0.747427,0.983744,2,3,0,0.18811
-7.64477,0.99659,0.983744,2,3,0,0.317819
-7.82398,0.961928,0.983744,2,3,0,0.254388
-7.63966,1,0.983744,2,3,0,0.325927
-7.63852,0.993712,0.983744,2,3,0,0.336921
-9.45775,0.74367,0.983744,2,3,0,0.121918
-7.67478,0.975199,0.983744,2,3,0,0.297238
-7.67478,0.849159,0.983744,2,3,0,0.297238
-8.72179,0.859291,0.983744,2,3,0,0.160218
-8.90541,0.973821,0.983744,1,1,0,0.149033
-7.72128,0.998716,0.983744,2,3,0,0.279564
-8.07195,0.946248,0.983744,2,3,0,0.216571
-7.96479,1,0.983744,2,3,0,0.230693
-7.80504,1,0.983744,1,1,0,0.258295
-7.66557,0.941626,0.983744,2,3,0,0.365661
-7.67571,0.966858,0.983744,2,3,0,0.296794
-7.78812,0.991015,0.983744,2,3,0,0.410174
-7.94557,0.986151,0.983744,2,3,0,0.444363
-8.12955,0.950866,0.983744,1,1,0,0.474549
-7.8765,0.89529,0.983744,2,3,0,0.430773
-7.91737,0.988979,0.983744,1,1,0,0.439014
-8.29957,0.900546,0.983744,1,1,0,0.49771
-8.29957,0.48425,0.983744,2,3,0,0.49771
-7.82572,0.907838,0.983744,2,3,0,0.419506
-7.82572,0.781665,0.983744,2,3,0,0.419506
-7.71884,0.965749,0.983744,2,3,0,0.280334
-7.69169,0.956109,0.983744,2,3,0,0.378751
-7.85765,0.937348,0.983744,2,3,0,0.42674
-8.15532,0.922048,0.983744,1,1,0,0.478293
-7.75165,1,0.983744,2,3,0,0.399965
-8.02484,0.929208,0.983744,1,1,0,0.458229
-7.73812,1,0.983744,2,3,0,0.395781
-7.65635,1,0.983744,2,3,0,0.359601
-8.59468,0.803773,0.983744,2,3,0,0.531575
-7.78,1,0.983744,2,3,0,0.263865
-7.71485,0.913008,0.983744,2,3,0,0.38788
-9.35212,0.756879,0.983744,2,3,0,0.126496
-7.66023,1,0.983744,2,3,0,0.362299
-8.5033,0.827004,0.983744,2,3,0,0.521756
-7.65178,0.963626,0.983744,2,3,0,0.356021
-7.70494,0.990601,0.983744,2,3,0,0.384163
-8.26068,0.751144,0.983744,2,3,0,0.1963
-8.03362,1,0.983744,1,1,0,0.221346
-7.96227,1,0.983744,1,1,0,0.231057
-7.83596,1,0.983744,1,1,0,0.252031
-8.10697,0.892243,0.983744,2,3,0,0.471188
-8.10697,0.711419,0.983744,3,7,0,0.471188
-8.10697,0.143254,0.983744,2,3,0,0.471188
-8.64602,0.861978,0.983744,1,1,0,0.536874
-7.67421,1,0.983744,2,3,0,0.297514
-7.68944,0.868291,0.983744,2,3,0,0.29079
-8.02171,0.942944,0.983744,2,3,0,0.222888
-7.82132,1,0.983744,1,1,0,0.254923
-8.09703,0.946097,0.983744,1,1,0,0.213587
-7.65549,0.996816,0.983744,2,3,0,0.308345
-7.63906,0.81075,0.983744,2,3,0,0.3276
-7.63899,0.940658,0.983744,2,3,0,0.327853
-7.66901,0.920318,0.983744,2,3,0,0.300147
-7.67739,0.999356,0.983744,2,3,0,0.296006
-7.66601,0.971827,0.983744,2,3,0,0.365925
-8.84238,0.766053,0.983744,2,3,0,0.555906
-8.84238,0.471819,0.983744,1,1,0,0.555906
-9.33862,0.874814,0.983744,1,1,0,0.597359
-7.78763,0.919365,0.983744,2,3,0,0.262113
-7.70358,0.873377,0.983744,2,3,0,0.383635
-7.74865,0.90183,0.983744,2,3,0,0.271678
-7.7593,0.997685,0.983744,1,1,0,0.268902
-7.6512,0.999308,0.983744,2,3,0,0.311616
-7.6478,0.996767,0.983744,2,3,0,0.352395
-7.63895,0.999999,0.983744,2,3,0,0.338736
-7.65679,0.996156,0.983744,2,3,0,0.359917
-7.68309,0.968462,0.983744,2,3,0,0.293448
-7.74518,0.971435,0.983744,2,3,0,0.397995
-8.27427,0.803268,0.983744,2,3,0,0.195006
-8.13426,1,0.983744,1,1,0,0.209343
-8.04326,1,0.983744,1,1,0,0.220119
-8.16649,0.977422,0.983744,1,1,0,0.205829
-7.88946,0.930472,0.983744,2,3,0,0.433456
-7.97733,0.870736,0.983744,2,3,0,0.228907
-7.78711,1,0.983744,1,1,0,0.262233
-7.71591,1,0.983744,1,1,0,0.281271
-7.6383,1,0.983744,2,3,0,0.335535
-7.6383,0.937631,0.983744,2,3,0,0.335535
-8.44768,0.800145,0.983744,2,3,0,0.17993
-8.07857,1,0.983744,2,3,0,0.215773
-7.87164,1,0.983744,2,3,0,0.245464
-7.64358,0.998941,0.983744,2,3,0,0.319287
-7.72939,0.982415,0.983744,2,3,0,0.277097
-7.90701,0.962659,0.983744,1,1,0,0.239505
-9.1623,0.918908,0.983744,2,3,0,0.583541
-9.43003,0.931209,0.983744,1,1,0,0.60419
-8.35766,1,0.983744,1,1,0,0.504914
-8.33085,1,0.983744,3,7,0,0.189808
-8.5376,0.966594,0.983744,1,1,0,0.17299
-7.82537,0.987872,0.983744,2,3,0,0.254111
-7.68914,0.989875,0.983744,2,3,0,0.290912
-7.79539,0.95825,0.983744,2,3,0,0.412061
-8.25137,0.95711,0.983744,2,3,0,0.491483
-8.59303,0.910118,0.983744,1,1,0,0.531402
-10.1551,0.658226,0.983744,1,1,0,0.651989
-9.42145,1,0.983744,1,1,0,0.603557
-9.42145,0.407147,0.983744,1,1,0,0.603557
-8.1476,1,0.983744,1,1,0,0.477181
-7.63953,0.999168,0.983744,2,3,0,0.34045
-7.68925,0.697435,0.983744,2,3,0,0.290867
