# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = bernoulli_model
# method = sample (Default)
#   sample
#     num_samples = 1200
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 3
# data
#   file = bernoulli_3.data.R
# init = 2 (Default)
# random
#   seed = 1207203900
# output
#   file = bernoulli_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,theta
-7.77147,0.970534,1.05691,2,3,0,0.405682
-8.26599,0.852496,1.05691,1,1,0,0.493398
-7.76745,1,1.05691,1,1,0,0.404558
-7.65547,1,1.05691,2,3,0,0.308355
-7.63848,0.999957,1.05691,2,3,0,0.336732
-7.79837,0.95768,1.05691,2,3,0,0.259731
-8.26144,0.960361,1.05691,2,3,0,0.492805
-7.72324,1,1.05691,2,3,0,0.390845
-7.89443,0.947143,1.05691,1,1,0,0.434465
-7.88903,0.897956,1.05691,2,3,0,0.242473
-7.75691,1,1.05691,1,1,0,0.269513
-9.47857,0.679606,1.05691,2,3,0,0.121044
-12.8297,0.866523,1.05691,2,3,0,0.770904
-9.60703,1,1.05691,2,3,0,0.115844
-9.76334,0.979634,1.05691,1,1,0,0.109928
-9.5617,1,1.05691,1,1,0,0.117642
-7.84324,0.999012,1.05691,2,3,0,0.25064
-8.84766,0.747576,1.05691,2,3,0,0.556394
-7.76481,1,1.05691,2,3,0,0.403809
-8.08529,0.874646,1.05691,2,3,0,0.21497
-9.68655,0.804054,1.05691,2,3,0,0.112781
-7.98879,0.987636,1.05691,2,3,0,0.227308
-8.17577,0.986368,1.05691,2,3,0,0.204843
-7.96854,1,1.05691,1,1,0,0.230155
-7.96854,0.877222,1.05691,2,3,0,0.230155
-7.71666,0.966956,1.05691,2,3,0,0.388532
-7.94502,0.913997,1.05691,2,3,0,0.233595
-8.18687,0.946848,1.05691,1,1,0,0.203679
-7.95945,1,1.05691,1,1,0,0.231466
-7.79713,1,1.05691,1,1,0,0.260002
-8.08117,0.933743,1.05691,1,1,0,0.215462
-7.77388,1,1.05691,1,1,0,0.26531
-7.83367,0.967751,1.05691,2,3,0,0.42136
-7.63943,1,1.05691,2,3,0,0.340194
-7.78257,0.964,1.05691,2,3,0,0.408705
-7.73243,1,1.05691,2,3,0,0.393938
-8.68408,0.716079,1.05691,2,3,0,0.162693
-7.82049,0.880635,1.05691,2,3,0,0.418268
-7.96247,0.985096,1.05691,2,3,0,0.447453
-7.78897,1,1.05691,1,1,0,0.410399
-8.21723,0.665255,1.05691,2,3,0,0.486923
-8.21723,0.450904,1.05691,1,1,0,0.486923
-8.19797,1,1.05691,1,1,0,0.48429
-7.83195,0.746602,1.05691,2,3,0,0.420962
-9.52328,0.385694,1.05691,2,3,0,0.119197
-7.68665,0.907125,1.05691,2,3,0,0.376521
-8.72544,0.767031,1.05691,2,3,0,0.544794
-7.77285,1,1.05691,2,3,0,0.265557
-7.68181,0.837752,1.05691,2,3,0,0.294008
-7.7642,0.978244,1.05691,1,1,0,0.267669
-8.08338,0.924714,1.05691,1,1,0,0.215198
-8.00649,1,1.05691,1,1,0,0.224901
-8.56702,0.952942,1.05691,2,3,0,0.528657
-8.17212,1,1.05691,1,1,0,0.480684
-8.58181,0.874191,1.05691,1,1,0,0.530223
-7.79132,1,1.05691,1,1,0,0.41101
-7.63862,0.984707,1.05691,2,3,0,0.337406
-7.90963,0.931524,1.05691,2,3,0,0.4375
-8.2099,0.906762,1.05691,1,1,0,0.485926
-8.09139,1,1.05691,1,1,0,0.468821
-8.71081,0.816192,1.05691,1,1,0,0.54336
-7.71275,1,1.05691,2,3,0,0.387113
-7.64323,1,1.05691,2,3,0,0.347119
-7.76711,0.963995,1.05691,2,3,0,0.266948
-9.06422,0.764248,1.05691,2,3,0,0.140354
-7.63899,1,1.05691,2,3,0,0.338856
-8.3939,0.808716,1.05691,2,3,0,0.184345
-7.91915,1,1.05691,1,1,0,0.237566
-8.29348,0.966806,1.05691,2,3,0,0.496937
-9.9634,0.58345,1.05691,1,1,0,0.640315
-8.93598,0.59665,1.05691,2,3,0,0.147296
-8.00429,0.985671,1.05691,2,3,0,0.225197
-8.71463,0.942965,1.05691,2,3,0,0.543736
-7.81843,1,1.05691,2,3,0,0.255509
-8.06203,0.943287,1.05691,1,1,0,0.21778
-7.64211,0.985887,1.05691,2,3,0,0.345478
-7.69955,0.775174,1.05691,2,3,0,0.286901
-7.6492,0.994656,1.05691,2,3,0,0.353739
-7.85215,0.939901,1.05691,2,3,0,0.248973
-9.78416,0.760433,1.05691,2,3,0,0.628818
-8.10834,1,1.05691,2,3,0,0.212275
-8.59421,0.904989,1.05691,1,1,0,0.168873
-7.94853,1,1.05691,1,1,0,0.233072
-7.64593,0.986974,1.05691,2,3,0,0.350421
-7.66541,0.985265,1.05691,2,3,0,0.365566
-7.90319,0.94471,1.05691,2,3,0,0.436225
-7.79865,0.816861,1.05691,2,3,0,0.412893
-7.68032,1,1.05691,1,1,0,0.373556
-8.13084,0.8955,1.05691,2,3,0,0.474739
-8.399,0.915746,1.05691,1,1,0,0.509861
-7.99948,0.891249,1.05691,2,3,0,0.225847
-8.73968,0.851478,1.05691,2,3,0,0.159066
-7.63902,0.96606,1.05691,2,3,0,0.338968
-7.66702,0.975099,1.05691,2,3,0,0.301216
-7.77464,0.987621,1.05691,2,3,0,0.406557
-7.69642,0.922533,1.05691,2,3,0,0.380752
-7.71502,0.935631,1.05691,2,3,0,0.387942
-8.1546,0.937995,1.05691,2,3,0,0.478189
-7.76329,1,1.05691,2,3,0,0.403377
-7.67176,1,1.05691,1,1,0,0.369181
-7.89579,0.948693,1.05691,2,3,0,0.434741
-7.89579,0.573877,1.05691,2,3,0,0.434741
-8.23498,0.895366,1.05691,1,1,0,0.489311
-7.75539,1,1.05691,2,3,0,0.269904
-8.68724,0.874569,1.05691,2,3,0,0.541026
-7.79343,0.955911,1.05691,2,3,0,0.260816
-8.29873,0.954023,1.05691,2,3,0,0.497604
-8.29873,0.481838,1.05691,1,1,0,0.497604
-8.14699,0.833367,1.05691,2,3,0,0.207937
-7.66139,0.649023,1.05691,2,3,0,0.304462
-8.14874,0.871951,1.05691,2,3,0,0.477347
-7.94618,1,1.05691,1,1,0,0.444474
-7.71914,1,1.05691,1,1,0,0.389416
-8.218,0.852568,1.05691,1,1,0,0.487028
-9.33819,0.87787,1.05691,2,3,0,0.597326
-7.71249,1,1.05691,2,3,0,0.387017
-8.05057,0.840109,1.05691,2,3,0,0.219201
-7.76156,1,1.05691,2,3,0,0.402879
-7.90179,0.956208,1.05691,1,1,0,0.435946
-7.90179,0.641021,1.05691,2,3,0,0.435946
-7.78734,1,1.05691,1,1,0,0.409971
-7.72372,0.978427,1.05691,2,3,0,0.27881
-7.68771,1,1.05691,2,3,0,0.291498
-7.87308,0.943084,1.05691,2,3,0,0.430052
-7.63894,1,1.05691,2,3,0,0.338674
-7.64136,0.999284,1.05691,1,1,0,0.344265
-8.07686,0.893013,1.05691,2,3,0,0.466577
-7.69432,0.981581,1.05691,2,3,0,0.288869
-7.85488,0.95889,1.05691,1,1,0,0.248471
-7.80295,1,1.05691,1,1,0,0.258741
-7.67457,1,1.05691,1,1,0,0.297341
-7.78988,0.963068,1.05691,2,3,0,0.410636
-7.6472,0.995313,1.05691,2,3,0,0.315219
-8.21303,0.869773,1.05691,2,3,0,0.200992
-7.86264,1,1.05691,1,1,0,0.247063
-8.99617,0.72258,1.05691,2,3,0,0.569649
-10.9866,0.820447,1.05691,2,3,0,0.696543
-7.8352,1,1.05691,2,3,0,0.252178
-8.38526,0.87648,1.05691,2,3,0,0.185074
-8.1647,0.918177,1.05691,2,3,0,0.479633
-7.69228,0.98262,1.05691,2,3,0,0.289661
-8.47981,0.840546,1.05691,2,3,0,0.17739
-8.22802,1,1.05691,1,1,0,0.19949
-8.73758,0.905048,1.05691,1,1,0,0.159201
-8.57469,1,1.05691,1,1,0,0.170272
-8.02777,1,1.05691,1,1,0,0.222099
-8.03604,0.998129,1.05691,1,1,0,0.221037
-7.7043,1,1.05691,2,3,0,0.285192
-8.01848,0.941476,1.05691,2,3,0,0.223311
-7.64002,0.998552,1.05691,2,3,0,0.325093
-8.32233,0.831996,1.05691,2,3,0,0.500569
-8.39386,0.736688,1.05691,2,3,0,0.184348
-8.39386,0.768482,1.05691,2,3,0,0.184348
-8.27522,1,1.05691,1,1,0,0.194916
-8.78212,0.907051,1.05691,1,1,0,0.156391
-7.86355,0.909972,1.05691,2,3,0,0.428021
-7.7966,0.828355,1.05691,2,3,0,0.41237
-7.64187,1,1.05691,2,3,0,0.345101
-7.71697,0.968383,1.05691,2,3,0,0.388644
-7.71697,0.396885,1.05691,2,3,0,0.388644
-7.88428,0.835345,1.05691,2,3,0,0.43239
-7.64009,0.999544,1.05691,2,3,0,0.324944
-7.74449,0.976973,1.05691,2,3,0,0.397783
-7.93533,0.940941,1.05691,1,1,0,0.44245
-8.5618,0.814739,1.05691,1,1,0,0.528102
-8.53845,1,1.05691,1,1,0,0.525595
-8.77827,0.974889,1.05691,2,3,0,0.549892
-7.99574,1,1.05691,1,1,0,0.453316
-8.21376,0.97706,1.05691,2,3,0,0.486452
-8.21376,0.971284,1.05691,1,1,0,0.486452
-7.93432,0.914413,1.05691,2,3,0,0.235213
-7.75232,1,1.05691,2,3,0,0.270705
-7.93985,0.984712,1.05691,2,3,0,0.234373
-8.36897,0.863572,1.05691,2,3,0,0.506282
-9.52502,0.687603,1.05691,1,1,0,0.61107
-7.73711,0.982934,1.05691,2,3,0,0.274857
-7.91263,0.939789,1.05691,2,3,0,0.238602
-8.67224,0.889429,1.05691,2,3,0,0.163484
-7.682,0.94325,1.05691,2,3,0,0.374364
-7.64258,1,1.05691,2,3,0,0.32063
-7.65051,0.995026,1.05691,2,3,0,0.35493
-7.74584,0.977987,1.05691,2,3,0,0.398198
-7.79539,0.823301,1.05691,2,3,0,0.260384
-7.70337,0.978132,1.05691,2,3,0,0.285521
-7.91377,0.978618,1.05691,2,3,0,0.438313
-7.64608,1,1.05691,2,3,0,0.35059
-7.65258,0.99805,1.05691,1,1,0,0.35669
-9.26254,0.596879,1.05691,2,3,0,0.130578
-8.68326,1,1.05691,1,1,0,0.162747
-8.84443,0.972244,1.05691,1,1,0,0.152598
-7.78612,1,1.05691,2,3,0,0.262456
-7.63901,1,1.05691,2,3,0,0.327761
-8.2824,0.841319,1.05691,2,3,0,0.495519
-8.52236,0.97475,1.05691,2,3,0,0.523848
-9.08707,0.832291,1.05691,1,1,0,0.577363
-8.78815,1,1.05691,1,1,0,0.55083
-7.70865,1,1.05691,2,3,0,0.385586
-7.64059,1,1.05691,2,3,0,0.342849
-8.53587,0.772153,1.05691,2,3,0,0.173119
-7.7823,0.999436,1.05691,2,3,0,0.263333
-8.58648,0.790709,1.05691,2,3,0,0.530715
-8.40271,1,1.05691,1,1,0,0.510298
-7.7479,1,1.05691,1,1,0,0.39883
-8.08098,0.89873,1.05691,1,1,0,0.467217
-7.66051,0.905699,1.05691,2,3,0,0.362488
-8.01183,0.826533,1.05691,2,3,0,0.456056
-7.74237,1,1.05691,1,1,0,0.397123
-7.7762,0.989375,1.05691,1,1,0,0.406985
-7.64268,0.978647,1.05691,2,3,0,0.346338
-8.66116,0.764657,1.05691,2,3,0,0.538409
-7.76981,1,1.05691,1,1,0,0.405221
-7.76981,0.946185,1.05691,1,1,0,0.405221
-7.66877,1,1.05691,1,1,0,0.367524
-10.6045,0.462124,1.05691,2,3,0,0.677178
-7.63949,0.878908,1.05691,2,3,0,0.326363
-7.64248,0.998057,1.05691,2,3,0,0.346051
-7.66084,0.989112,1.05691,2,3,0,0.362701
-7.66084,0.193286,1.05691,2,3,0,0.362701
-7.736,0.977139,1.05691,1,1,0,0.395099
-8.15711,0.942737,1.05691,2,3,0,0.206836
-8.73402,0.891083,1.05691,1,1,0,0.159429
-7.65447,0.992928,1.05691,2,3,0,0.309079
-7.71185,0.984302,1.05691,1,1,0,0.282607
-8.16006,0.941441,1.05691,2,3,0,0.478971
-8.95529,0.770796,1.05691,1,1,0,0.566084
-7.77403,1,1.05691,2,3,0,0.406391
-7.72838,0.962601,1.05691,2,3,0,0.277399
-7.77556,0.967056,1.05691,2,3,0,0.406809
-7.68477,1,1.05691,2,3,0,0.292724
-7.65009,1,1.05691,1,1,0,0.31255
-7.80457,0.965933,1.05691,2,3,0,0.258395
-9.14984,0.76722,1.05691,2,3,0,0.136001
-8.3083,1,1.05691,2,3,0,0.191843
-7.81569,1,1.05691,1,1,0,0.256069
-7.86937,0.995606,1.05691,2,3,0,0.245863
-7.86937,0.51832,1.05691,2,3,0,0.245863
-7.97659,0.974768,1.05691,1,1,0,0.229011
-7.70933,1,1.05691,2,3,0,0.38584
-7.64041,1,1.05691,2,3,0,0.34248
-7.82719,0.931484,1.05691,2,3,0,0.419851
-7.66745,1,1.05691,2,3,0,0.366766
-7.86238,0.936139,1.05691,2,3,0,0.247109
-7.6976,1,1.05691,2,3,0,0.381239
-7.88458,0.976773,1.05691,2,3,0,0.432454
-7.68314,1,1.05691,1,1,0,0.374902
-7.68314,0.616964,1.05691,2,3,0,0.374902
-8.08837,0.872743,1.05691,2,3,0,0.214606
-7.69919,1,1.05691,2,3,0,0.287036
-7.69919,0.742404,1.05691,2,3,0,0.287036
-8.75831,0.787137,1.05691,2,3,0,0.157882
-8.75831,0.910808,1.05691,1,1,0,0.157882
-7.84764,0.995476,1.05691,2,3,0,0.249812
-8.21323,0.918298,1.05691,1,1,0,0.200972
-8.06333,1,1.05691,1,1,0,0.217621
-8.61672,0.87137,1.05691,2,3,0,0.167286
-8.65423,0.9932,1.05691,1,1,0,0.1647
-10.5638,0.800094,1.05691,2,3,0,0.0851894
-7.73208,1,1.05691,2,3,0,0.276305
-7.7045,0.881423,1.05691,2,3,0,0.383993
-8.1287,0.873775,1.05691,1,1,0,0.474424
-8.1287,0.694356,1.05691,1,1,0,0.474424
-7.67643,1,1.05691,2,3,0,0.296453
-7.69345,0.923098,1.05691,2,3,0,0.379503
-8.59366,0.85267,1.05691,2,3,0,0.168912
-7.63841,0.978651,1.05691,2,3,0,0.330336
-7.65055,0.997024,1.05691,2,3,0,0.312157
-7.70927,0.892686,1.05691,2,3,0,0.283473
-7.72109,0.916494,1.05691,2,3,0,0.390101
-7.78125,0.981237,1.05691,1,1,0,0.408353
-7.71217,1,1.05691,1,1,0,0.386898
-7.65969,1,1.05691,1,1,0,0.361937
-7.76136,0.986133,1.05691,2,3,0,0.268379
-7.66101,0.978133,1.05691,2,3,0,0.362815
-7.74068,0.990164,1.05691,2,3,0,0.273852
-7.66206,1,1.05691,2,3,0,0.304057
-7.67902,0.99533,1.05691,1,1,0,0.295252
-7.74983,0.993731,1.05691,2,3,0,0.271363
-7.78784,0.949167,1.05691,2,3,0,0.4101
-7.66271,1,1.05691,1,1,0,0.363906
-7.64609,0.943987,1.05691,2,3,0,0.316354
-8.32083,0.833168,1.05691,2,3,0,0.500382
-7.76479,1,1.05691,2,3,0,0.267522
-7.6419,0.993644,1.05691,2,3,0,0.321645
-8.02722,0.903506,1.05691,2,3,0,0.458622
-7.78764,1,1.05691,2,3,0,0.262111
-8.57445,0.866347,1.05691,2,3,0,0.170289
-9.38248,0.763728,1.05691,2,3,0,0.600663
-8.26523,1,1.05691,2,3,0,0.493299
-7.70921,0.979035,1.05691,2,3,0,0.283494
-9.38278,0.66834,1.05691,2,3,0,0.125142
-8.62526,1,1.05691,2,3,0,0.166691
-8.35449,1,1.05691,1,1,0,0.187721
-7.94157,1,1.05691,1,1,0,0.234113
-9.04813,0.725748,1.05691,2,3,0,0.574093
-7.74831,0.984008,1.05691,2,3,0,0.271767
-7.70842,0.978623,1.05691,2,3,0,0.283761
-7.77809,0.964378,1.05691,2,3,0,0.264313
-7.77809,0.435521,1.05691,2,3,0,0.264313
-8.16891,0.90984,1.05691,1,1,0,0.20557
-8.84474,0.87515,1.05691,1,1,0,0.152579
-9.3565,0.921967,1.05691,1,1,0,0.126301
-9.01141,1,1.05691,2,3,0,0.143149
-9.94101,0.874074,1.05691,1,1,0,0.103695
-9.94417,0.999614,1.05691,1,1,0,0.103588
-8.81016,1,1.05691,1,1,0,0.154664
-8.51554,0.937146,1.05691,2,3,0,0.174645
-7.80685,0.996998,1.05691,2,3,0,0.25791
-7.63863,0.998912,1.05691,2,3,0,0.337468
-7.63829,1,1.05691,2,3,0,0.335479
-7.63979,0.998554,1.05691,2,3,0,0.325609
-7.66516,0.992651,1.05691,2,3,0,0.365417
-7.83933,0.974483,1.05691,2,3,0,0.251383
-7.78008,1,1.05691,1,1,0,0.263846
-8.66617,0.773948,1.05691,2,3,0,0.538915
-7.64042,1,1.05691,2,3,0,0.342504
-9.21355,0.658796,1.05691,2,3,0,0.587649
-7.86094,0.943582,1.05691,2,3,0,0.247369
-8.39361,0.885411,1.05691,1,1,0,0.184369
-8.37256,1,1.05691,1,1,0,0.186157
-7.74955,0.902761,1.05691,2,3,0,0.399331
-7.64009,0.99855,1.05691,2,3,0,0.324928
-7.64991,0.939283,1.05691,2,3,0,0.354396
-7.6733,0.979626,1.05691,2,3,0,0.370005
-7.70611,0.824095,1.05691,2,3,0,0.284559
-7.76093,0.97591,1.05691,2,3,0,0.402697
-7.68071,0.987177,1.05691,2,3,0,0.294492
-7.65084,1,1.05691,1,1,0,0.311916
-7.64201,1,1.05691,1,1,0,0.321486
-7.64271,0.999933,1.05691,2,3,0,0.320449
-7.73612,0.982635,1.05691,2,3,0,0.395139
-7.70841,0.925084,1.05691,2,3,0,0.283765
-7.67338,1,1.05691,1,1,0,0.29792
-7.6386,0.99916,1.05691,2,3,0,0.337317
-7.6386,0.626571,1.05691,2,3,0,0.337317
-7.65864,0.99503,1.05691,2,3,0,0.361227
-7.6847,0.992075,1.05691,1,1,0,0.375632
-7.6847,0.615775,1.05691,2,3,0,0.375632
-7.6847,0.455811,1.05691,2,3,0,0.375632
-7.6847,0.397798,1.05691,2,3,0,0.375632
-7.64111,0.998232,1.05691,2,3,0,0.322957
-10.4221,0.478571,1.05691,2,3,0,0.667294
-12.9491,0.51085,1.05691,1,1,0,0.774878
-9.14157,1,1.05691,1,1,0,0.581856
-7.73029,1,1.05691,2,3,0,0.39323
-7.73029,0.481539,1.05691,2,3,0,0.39323
-7.78714,0.982223,1.05691,1,1,0,0.409917
-7.71547,1,1.05691,2,3,0,0.388105
-7.7856,0.978179,1.05691,1,1,0,0.40951
-7.7856,0.284464,1.05691,2,3,0,0.40951
-7.8283,0.834253,1.05691,2,3,0,0.420112
-7.66854,1,1.05691,1,1,0,0.367395
-8.87013,0.678727,1.05691,2,3,0,0.151078
-7.75725,1,1.05691,2,3,0,0.269424
-7.75725,0.847783,1.05691,2,3,0,0.269424
-7.76236,0.916817,1.05691,2,3,0,0.403109
-7.89288,0.986397,1.05691,2,3,0,0.434152
-7.94533,0.846175,1.05691,2,3,0,0.233548
-7.71538,0.961837,1.05691,2,3,0,0.388069
-7.79385,0.975599,1.05691,1,1,0,0.411663
-7.73783,1,1.05691,1,1,0,0.395687
-7.87405,0.98588,1.05691,2,3,0,0.430257
-8.83126,0.684985,1.05691,2,3,0,0.153387
-7.92237,0.883001,1.05691,2,3,0,0.43998
-8.22982,0.904564,1.05691,1,1,0,0.48862
-8.22982,0.461241,1.05691,1,1,0,0.48862
-7.68724,1,1.05691,2,3,0,0.376787
-7.89376,0.701649,1.05691,2,3,0,0.241681
-7.65736,0.984199,1.05691,2,3,0,0.360331
-7.85561,0.968562,1.05691,2,3,0,0.248338
-7.65276,0.850215,1.05691,2,3,0,0.310373
-8.04357,0.896438,1.05691,2,3,0,0.461296
-8.76609,0.92297,1.05691,2,3,0,0.548728
-8.89967,0.95758,1.05691,1,1,0,0.561134
-8.04356,1,1.05691,2,3,0,0.461294
-8.69089,0.934529,1.05691,2,3,0,0.541389
-8.17074,1,1.05691,1,1,0,0.480488
-7.74141,1,1.05691,1,1,0,0.396821
-7.93378,0.982121,1.05691,2,3,0,0.235296
-7.81182,0.962969,1.05691,2,3,0,0.256868
-7.82827,0.9959,1.05691,1,1,0,0.253534
-7.71552,1,1.05691,1,1,0,0.281399
-9.67196,0.616537,1.05691,2,3,0,0.113334
-9.67196,0.926544,1.05691,1,1,0,0.113334
-7.64909,0.950349,1.05691,2,3,0,0.313437
-7.63857,1,1.05691,2,3,0,0.329509
