# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = bernoulli_model
# method = sample (Default)
#   sample
#     num_samples = 1200
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 2
# data
#   file = bernoulli_2.data.R
# init = 2 (Default)
# random
#   seed = 1207203894
# output
#   file = bernoulli_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,theta
-10.924,0.473178,1.17855,2,3,0,0.0763739
-8.34716,0.989459,1.17855,2,3,0,0.188362
-8.71063,0.927581,1.17855,1,1,0,0.160943
-7.98224,1,1.17855,1,1,0,0.228217
-8.29868,0.927154,1.17855,1,1,0,0.192726
-7.81595,1,1.17855,1,1,0,0.256016
-7.63889,0.991192,1.17855,2,3,0,0.328185
-7.71614,0.978895,1.17855,2,3,0,0.388347
-7.66803,1,1.17855,1,1,0,0.367101
-7.95915,0.926959,1.17855,2,3,0,0.446852
-7.84383,1,1.17855,1,1,0,0.423677
-10.2531,0.411538,1.17855,2,3,0,0.0938377
-9.19481,1,1.17855,1,1,0,0.133797
-7.64487,0.957894,1.17855,2,3,0,0.317714
-7.64487,0.719555,1.17855,2,3,0,0.317714
-7.80003,0.957193,1.17855,2,3,0,0.413241
-7.91121,0.987325,1.17855,2,3,0,0.437812
-7.84034,1,1.17855,1,1,0,0.422888
-7.67402,1,1.17855,1,1,0,0.370383
-7.88394,0.793689,1.17855,2,3,0,0.432322
-7.73343,1,1.17855,1,1,0,0.394265
-7.6489,1,1.17855,2,3,0,0.35346
-7.6419,1,1.17855,2,3,0,0.34515
-8.29707,0.663281,1.17855,2,3,0,0.497392
-7.63827,0.855031,1.17855,2,3,0,0.335243
-7.65676,0.96969,1.17855,2,3,0,0.359899
-7.64549,0.790588,1.17855,2,3,0,0.31701
-7.64436,0.987166,1.17855,2,3,0,0.318307
-7.64126,0.991251,1.17855,2,3,0,0.322702
-10.177,0.62622,1.17855,2,3,0,0.096124
-9.91542,1,1.17855,1,1,0,0.104563
-8.16186,0.995978,1.17855,2,3,0,0.206325
-8.41277,0.945237,1.17855,1,1,0,0.182771
-7.6395,0.997371,1.17855,2,3,0,0.340379
-7.82884,0.901002,1.17855,2,3,0,0.253422
-7.91916,0.976366,1.17855,1,1,0,0.237566
-8.56762,0.944998,1.17855,2,3,0,0.528721
-8.82515,0.970925,1.17855,2,3,0,0.554308
-9.62946,0.756892,1.17855,1,1,0,0.618395
-8.08198,1,1.17855,1,1,0,0.467373
-8.76564,0.783911,1.17855,1,1,0,0.548685
-7.95158,1,1.17855,1,1,0,0.445471
-8.16155,0.928258,1.17855,1,1,0,0.479184
-9.38739,0.821982,1.17855,2,3,0,0.12494
-8.5798,1,1.17855,1,1,0,0.169904
-8.50482,1,1.17855,1,1,0,0.17546
-7.66886,0.953049,1.17855,2,3,0,0.367573
-9.22298,0.64954,1.17855,2,3,0,0.588397
-8.47942,1,1.17855,1,1,0,0.519102
-7.79314,0.967214,1.17855,2,3,0,0.260881
-7.84588,0.98577,1.17855,1,1,0,0.250142
-8.05656,0.947167,1.17855,1,1,0,0.218456
-7.84837,1,1.17855,1,1,0,0.249675
-7.64614,1,1.17855,2,3,0,0.350655
-7.9352,0.925735,1.17855,2,3,0,0.442424
-7.78506,1,1.17855,2,3,0,0.409369
-7.63869,1,1.17855,2,3,0,0.328968
-7.74652,0.972427,1.17855,2,3,0,0.27225
-7.76454,0.864882,1.17855,2,3,0,0.267584
-8.17427,0.897587,1.17855,1,1,0,0.205001
-11.0832,0.599939,1.17855,2,3,0,0.0728365
-8.07848,0.825901,1.17855,3,7,0,0.46683
-7.64167,0.943336,1.17855,2,3,0,0.322021
-7.63878,1,1.17855,1,1,0,0.328604
-7.67097,0.885319,1.17855,2,3,0,0.36875
-8.39238,0.702441,1.17855,2,3,0,0.184472
-8.30514,0.908505,1.17855,2,3,0,0.498414
-10.3203,0.495815,1.17855,1,1,0,0.661582
-8.60954,1,1.17855,1,1,0,0.533124
-8.3447,1,1.17855,2,3,0,0.503334
-9.45149,0.866643,1.17855,2,3,0,0.605763
-8.47745,1,1.17855,2,3,0,0.518881
-7.81269,0.963204,1.17855,2,3,0,0.256688
-7.96937,0.959482,1.17855,1,1,0,0.230036
-8.22632,0.939677,1.17855,1,1,0,0.199658
-7.80648,1,1.17855,2,3,0,0.414857
-7.63996,0.953826,1.17855,2,3,0,0.341506
-7.88695,0.943522,1.17855,2,3,0,0.242825
-7.6753,0.980241,1.17855,2,3,0,0.371049
-8.15101,0.881176,1.17855,2,3,0,0.477673
-10.6535,0.417905,1.17855,1,1,0,0.679759
-9.52635,1,1.17855,2,3,0,0.611164
-7.73505,1,1.17855,2,3,0,0.394791
-7.64426,0.996996,1.17855,2,3,0,0.318431
-9.14848,0.660492,1.17855,2,3,0,0.136069
-8.67267,1,1.17855,2,3,0,0.163455
-7.64256,0.978756,1.17855,2,3,0,0.32067
-7.79805,0.962276,1.17855,2,3,0,0.2598
-7.76714,1,1.17855,1,1,0,0.266943
-8.04313,0.904723,1.17855,2,3,0,0.220136
-10.4512,0.526569,1.17855,2,3,0,0.6689
-8.65353,1,1.17855,2,3,0,0.537638
-7.63835,1,1.17855,2,3,0,0.335929
-8.04614,0.894565,1.17855,2,3,0,0.219756
-7.66985,0.973985,1.17855,2,3,0,0.368128
-7.66985,0.601426,1.17855,2,3,0,0.368128
-9.98755,0.52384,1.17855,2,3,0,0.641821
-7.67631,1,1.17855,2,3,0,0.371566
-7.87099,0.601152,1.17855,2,3,0,0.245577
-8.27171,0.90503,1.17855,1,1,0,0.195248
-7.69241,0.957712,1.17855,2,3,0,0.379061
-7.65095,0.9642,1.17855,2,3,0,0.355316
-7.6384,0.992616,1.17855,2,3,0,0.330406
-7.64005,0.999499,1.17855,2,3,0,0.341723
-7.66304,0.995287,1.17855,2,3,0,0.303473
-7.78056,0.981311,1.17855,2,3,0,0.408168
-7.96292,0.981851,1.17855,2,3,0,0.230963
-8.77172,0.829621,1.17855,1,1,0,0.157039
-7.78255,1,1.17855,2,3,0,0.4087
-8.03843,0.914417,1.17855,1,1,0,0.460461
-7.77932,1,1.17855,2,3,0,0.264025
-7.68115,1,1.17855,1,1,0,0.294298
-8.33008,0.853784,1.17855,2,3,0,0.189876
-7.89954,1,1.17855,2,3,0,0.435495
-7.73899,1,1.17855,1,1,0,0.396058
-9.23416,0.662511,1.17855,2,3,0,0.589279
-9.23416,0.715087,1.17855,1,1,0,0.589279
-9.06865,1,1.17855,2,3,0,0.575823
-7.76905,0.96415,1.17855,2,3,0,0.266475
-7.79416,0.993066,1.17855,1,1,0,0.260655
-8.73608,0.854043,1.17855,2,3,0,0.545832
-7.7446,1,1.17855,1,1,0,0.397817
-7.72264,0.853044,1.17855,2,3,0,0.390639
-7.63952,1,1.17855,2,3,0,0.340435
-7.69354,0.970106,1.17855,2,3,0,0.379544
-7.63822,0.993333,1.17855,2,3,0,0.332025
-7.89096,0.933183,1.17855,2,3,0,0.433761
-7.91019,0.730898,1.17855,2,3,0,0.238993
-7.82856,1,1.17855,1,1,0,0.253478
-7.93089,0.886639,1.17855,2,3,0,0.441609
-7.77842,0.957809,1.17855,2,3,0,0.264236
-7.7805,0.820723,1.17855,2,3,0,0.408151
-7.99082,0.929217,1.17855,1,1,0,0.452467
-7.78354,1,1.17855,2,3,0,0.263047
-8.21954,0.892785,1.17855,1,1,0,0.200337
-7.63879,0.914756,1.17855,2,3,0,0.338127
-8.4665,0.795303,1.17855,2,3,0,0.517649
-7.90392,1,1.17855,1,1,0,0.43637
-7.74977,1,1.17855,2,3,0,0.271378
-7.69366,0.910187,1.17855,2,3,0,0.289122
-7.63817,0.99963,1.17855,2,3,0,0.33323
-7.63829,0.999962,1.17855,2,3,0,0.335423
-7.99769,0.906362,1.17855,2,3,0,0.453652
-7.64447,0.876992,1.17855,2,3,0,0.348726
-7.7796,0.965369,1.17855,2,3,0,0.407909
-7.67013,1,1.17855,1,1,0,0.368289
-7.83121,0.831916,1.17855,2,3,0,0.420792
-7.74098,0.853507,1.17855,2,3,0,0.273768
-7.92521,0.950826,1.17855,1,1,0,0.236618
-8.48601,0.874449,1.17855,1,1,0,0.176908
-9.97371,0.765068,1.17855,1,1,0,0.1026
-7.6678,0.93508,1.17855,2,3,0,0.300795
-7.84255,0.950102,1.17855,2,3,0,0.423387
-8.25381,0.86486,1.17855,1,1,0,0.491805
-7.96561,1,1.17855,2,3,0,0.230575
-7.66099,1,1.17855,2,3,0,0.304711
-7.66099,0.608957,1.17855,2,3,0,0.304711
-8.20812,0.857374,1.17855,2,3,0,0.485682
-8.16716,1,1.17855,2,3,0,0.479982
-8.03954,0.876229,1.17855,2,3,0,0.22059
-8.91763,0.822803,1.17855,1,1,0,0.148335
-9.03163,0.979998,1.17855,1,1,0,0.142069
-7.66629,1,1.17855,2,3,0,0.366087
-7.64553,1,1.17855,1,1,0,0.349972
-7.65319,0.999169,1.17855,2,3,0,0.35718
-7.83708,0.923072,1.17855,2,3,0,0.251815
-8.32462,0.865953,1.17855,2,3,0,0.500855
-8.12558,1,1.17855,1,1,0,0.473964
-7.73487,1,1.17855,1,1,0,0.394734
-9.39517,0.714707,1.17855,2,3,0,0.124601
-9.11289,1,1.17855,1,1,0,0.137854
-9.06125,1,1.17855,1,1,0,0.140509
-9.06125,0.882917,1.17855,1,1,0,0.140509
-9.49471,0.93197,1.17855,1,1,0,0.120373
-8.62582,1,1.17855,1,1,0,0.166652
-7.70554,0.904986,1.17855,2,3,0,0.384397
-7.70554,0.339148,1.17855,2,3,0,0.384397
-7.70554,0.291715,1.17855,2,3,0,0.384397
-7.65812,1,1.17855,2,3,0,0.360864
-7.71232,0.982109,1.17855,1,1,0,0.386955
-7.64175,1,1.17855,2,3,0,0.344916
-7.73101,0.977068,1.17855,2,3,0,0.393471
-8.20956,0.583395,1.17855,2,3,0,0.48588
-8.1026,1,1.17855,2,3,0,0.470528
-7.74669,1,1.17855,1,1,0,0.398459
-7.80443,0.980323,1.17855,1,1,0,0.414347
-7.68026,1,1.17855,2,3,0,0.373528
-7.71015,0.996668,1.17855,2,3,0,0.386148
-7.98641,0.909071,1.17855,1,1,0,0.4517
-7.77429,1,1.17855,2,3,0,0.265212
-7.66303,0.98768,1.17855,2,3,0,0.364107
-7.70402,0.98642,1.17855,1,1,0,0.383807
-8.24522,0.835118,1.17855,2,3,0,0.197796
-7.68223,0.961376,1.17855,2,3,0,0.374476
-7.68223,0.444246,1.17855,2,3,0,0.374476
-7.63966,0.916202,1.17855,2,3,0,0.325929
-7.63966,0.92476,1.17855,2,3,0,0.325929
-8.86077,0.713831,1.17855,2,3,0,0.151629
-8.11649,1,1.17855,1,1,0,0.211342
-8.11649,0.929783,1.17855,1,1,0,0.211342
-8.39029,0.979855,1.17855,2,3,0,0.184649
-8.03651,1,1.17855,1,1,0,0.220976
-7.90575,1,1.17855,1,1,0,0.239709
-8.21428,0.907507,1.17855,2,3,0,0.486522
-7.63841,1,1.17855,2,3,0,0.330341
-7.93527,0.871332,1.17855,2,3,0,0.442437
-7.93527,0.702323,1.17855,1,1,0,0.442437
-7.73775,1,1.17855,1,1,0,0.395662
-7.73775,0.465147,1.17855,2,3,0,0.395662
-10.3074,0.573231,1.17855,2,3,0,0.0922467
-7.68481,1,1.17855,2,3,0,0.375681
-8.34407,0.809909,1.17855,2,3,0,0.188634
-8.62279,0.943333,1.17855,1,1,0,0.166863
-7.71988,1,1.17855,2,3,0,0.280004
-7.9539,0.937465,1.17855,1,1,0,0.232278
-7.87353,1,1.17855,1,1,0,0.245132
-8.0095,0.910915,1.17855,2,3,0,0.455664
-7.76241,1,1.17855,1,1,0,0.403122
-7.86681,0.964483,1.17855,1,1,0,0.428719
-7.63849,1,1.17855,2,3,0,0.336755
-7.64084,0.995494,1.17855,2,3,0,0.343332
-7.65098,0.896051,1.17855,2,3,0,0.355343
-7.66368,0.735968,1.17855,2,3,0,0.303096
-7.70127,0.83896,1.17855,2,3,0,0.382722
-7.70127,0.650209,1.17855,2,3,0,0.382722
-7.74922,0.859459,1.17855,2,3,0,0.399233
-9.17413,0.676237,1.17855,2,3,0,0.584497
-8.56306,1,1.17855,1,1,0,0.528236
-7.64674,0.886552,1.17855,2,3,0,0.315686
-8.09994,0.881122,1.17855,2,3,0,0.470125
-8.16724,0.976328,1.17855,1,1,0,0.479993
-7.69475,0.739126,1.17855,2,3,0,0.380054
-7.66702,1,1.17855,1,1,0,0.366517
-7.66721,0.999936,1.17855,1,1,0,0.366629
-7.72473,0.993207,1.17855,2,3,0,0.391359
-7.66173,0.867634,1.17855,2,3,0,0.304255
-7.69926,0.839766,1.17855,2,3,0,0.381914
-7.99874,0.953368,1.17855,2,3,0,0.453832
-7.72599,1,1.17855,2,3,0,0.391787
-8.87312,0.731139,1.17855,2,3,0,0.558728
-7.6662,1,1.17855,2,3,0,0.301668
-7.84184,0.969098,1.17855,2,3,0,0.423228
-7.66854,1,1.17855,1,1,0,0.367396
-7.63831,1,1.17855,2,3,0,0.335642
-8.19641,0.85797,1.17855,2,3,0,0.202689
-9.11058,0.827074,1.17855,1,1,0,0.137971
-11.067,0.757088,1.17855,1,1,0,0.0731864
-8.08685,0.771484,1.17855,3,7,0,0.468125
-7.64486,1,1.17855,2,3,0,0.317721
-8.14521,0.817637,1.17855,2,3,0,0.476835
-8.8655,0.915777,1.17855,2,3,0,0.558032
-7.92108,1,1.17855,1,1,0,0.439732
-9.10762,0.656348,1.17855,1,1,0,0.579069
-9.93857,0.753832,1.17855,1,1,0,0.638758
-7.65409,1,1.17855,2,3,0,0.309362
-7.72173,0.639736,1.17855,2,3,0,0.279424
-7.65826,1,1.17855,2,3,0,0.36096
-7.63854,0.889709,1.17855,2,3,0,0.337035
-8.38722,0.81307,1.17855,2,3,0,0.508465
-7.99885,0.920128,1.17855,2,3,0,0.225932
-7.93762,0.940189,1.17855,2,3,0,0.23471
-8.52438,0.949054,1.17855,2,3,0,0.524069
-7.67457,1,1.17855,2,3,0,0.370672
-7.83077,0.948418,1.17855,1,1,0,0.42069
-7.67894,1,1.17855,1,1,0,0.372881
-8.30137,0.820824,1.17855,2,3,0,0.192479
-7.95589,1,1.17855,1,1,0,0.231986
-7.91717,0.715596,1.17855,2,3,0,0.23788
-8.20055,0.93243,1.17855,1,1,0,0.202264
-8.44158,0.982667,1.17855,2,3,0,0.18042
-8.42605,1,1.17855,1,1,0,0.18168
-7.78796,1,1.17855,2,3,0,0.410132
-7.69185,0.98139,1.17855,2,3,0,0.289831
-7.69185,0.829111,1.17855,2,3,0,0.289831
-7.69185,0.599178,1.17855,2,3,0,0.289831
-7.66614,1,1.17855,1,1,0,0.3017
-7.77195,0.969465,1.17855,1,1,0,0.265772
-7.8647,0.975026,1.17855,1,1,0,0.246692
-8.13709,0.933335,1.17855,1,1,0,0.209028
-7.88557,1,1.17855,1,1,0,0.243058
-7.78478,1,1.17855,1,1,0,0.262763
-7.78478,0.594647,1.17855,2,3,0,0.262763
-7.66324,1,1.17855,1,1,0,0.303353
-8.2043,0.879636,1.17855,2,3,0,0.201879
-9.34319,0.79446,1.17855,2,3,0,0.126894
-8.01324,0.959351,1.17855,2,3,0,0.224003
-7.80292,1,1.17855,2,3,0,0.41397
-7.63912,1,1.17855,2,3,0,0.339274
-7.63821,0.999977,1.17855,2,3,0,0.33217
-7.63821,0.79082,1.17855,2,3,0,0.33217
-7.66446,0.884019,1.17855,2,3,0,0.364991
-10.1758,0.426112,1.17855,2,3,0,0.0961583
-7.82104,0.866439,1.17855,2,3,0,0.418398
-7.8522,0.989209,1.17855,1,1,0,0.425545
-7.74272,1,1.17855,2,3,0,0.273288
-7.98726,0.928568,1.17855,2,3,0,0.451848
-7.83106,0.93175,1.17855,2,3,0,0.252986
-7.85743,0.992955,1.17855,1,1,0,0.248005
-7.92116,0.867182,1.17855,2,3,0,0.439747
-7.68295,0.986097,1.17855,2,3,0,0.293508
-7.78469,0.93635,1.17855,2,3,0,0.409269
-7.68567,0.917447,1.17855,2,3,0,0.292344
-7.64095,0.992053,1.17855,2,3,0,0.343535
-7.72608,0.978045,1.17855,2,3,0,0.391819
-7.74957,0.99734,1.17855,2,3,0,0.399336
-7.68808,1,1.17855,1,1,0,0.377167
-7.79629,0.96389,1.17855,1,1,0,0.41229
-8.06445,0.972644,1.17855,2,3,0,0.217483
-9.65145,0.786579,1.17855,2,3,0,0.114118
-9.52582,1,1.17855,2,3,0,0.119093
-7.7633,1,1.17855,2,3,0,0.403378
-8.14469,0.87513,1.17855,1,1,0,0.476761
-7.7662,1,1.17855,2,3,0,0.404205
-7.68511,1,1.17855,1,1,0,0.375818
-8.32492,0.814699,1.17855,2,3,0,0.190338
-7.65531,1,1.17855,2,3,0,0.308471
-7.67417,0.998108,1.17855,2,3,0,0.297535
-7.72771,0.984412,1.17855,1,1,0,0.277598
-7.72771,0.165311,1.17855,2,3,0,0.277598
-10.4228,0.481089,1.17855,2,3,0,0.0889832
-8.86231,1,1.17855,1,1,0,0.151538
-10.0631,0.824154,1.17855,1,1,0,0.0996833
-9.60289,1,1.17855,1,1,0,0.116006
-9.53279,1,1.17855,1,1,0,0.118809
-9.94853,0.98097,1.17855,2,3,0,0.103442
-8.91495,1,1.17855,1,1,0,0.148487
-7.78719,0.913576,1.17855,2,3,0,0.409931
-7.79248,0.998174,1.17855,1,1,0,0.411311
-8.62358,0.872635,1.17855,2,3,0,0.534577
-7.64039,1,1.17855,2,3,0,0.342436
-8.0247,0.793019,1.17855,2,3,0,0.458206
-8.06626,0.985367,1.17855,1,1,0,0.464918
-9.31413,0.642399,1.17855,1,1,0,0.595491
-8.17271,0.878215,1.17855,2,3,0,0.205167
-7.72165,1,1.17855,2,3,0,0.390295
-7.98934,0.911546,1.17855,1,1,0,0.45221
-8.32072,0.888836,1.17855,1,1,0,0.500368
-7.89107,1,1.17855,1,1,0,0.433784
-10.2257,0.439036,1.17855,1,1,0,0.65614
-8.7379,1,1.17855,1,1,0,0.546009
-8.13308,1,1.17855,1,1,0,0.475068
-7.69299,1,1.17855,1,1,0,0.37931
-7.72167,0.990361,1.17855,1,1,0,0.390301
-7.63875,1,1.17855,2,3,0,0.337998
-7.63875,0.988073,1.17855,2,3,0,0.337998
-7.70672,0.966316,1.17855,2,3,0,0.384851
-9.77264,0.562581,1.17855,2,3,0,0.628059
-7.85814,1,1.17855,1,1,0,0.426847
-8.93489,0.682803,1.17855,1,1,0,0.564283
-8.1455,0.878604,1.17855,2,3,0,0.208101
-7.64119,0.995388,1.17855,2,3,0,0.322808
-7.74706,0.921752,1.17855,2,3,0,0.272104
-7.64035,0.964207,1.17855,2,3,0,0.32438
-7.6752,0.991562,1.17855,2,3,0,0.297037
-7.85455,0.933491,1.17855,2,3,0,0.248532
-8.04665,0.951784,1.17855,1,1,0,0.219691
-8.1382,0.978221,1.17855,1,1,0,0.208904
-8.00964,1,1.17855,1,1,0,0.22448
-8.28741,0.936172,1.17855,1,1,0,0.193771
-9.09909,0.848684,1.17855,1,1,0,0.138556
-10.0218,0.868496,1.17855,1,1,0,0.101016
-7.75959,0.976406,1.17855,2,3,0,0.268826
-8.03003,0.930119,1.17855,1,1,0,0.221808
-8.49238,0.898886,1.17855,1,1,0,0.176414
-8.73111,0.953389,1.17855,1,1,0,0.159616
-8.1972,1,1.17855,1,1,0,0.202608
-8.1972,0.779876,1.17855,1,1,0,0.202608
-8.54168,0.927379,1.17855,1,1,0,0.172686
-9.05746,0.906601,1.17855,1,1,0,0.140707
-8.85383,1,1.17855,1,1,0,0.152039
-8.00865,1,1.17855,2,3,0,0.455519
-7.95344,1,1.17855,2,3,0,0.445811
-8.06793,0.960286,1.17855,1,1,0,0.465182
-8.89386,0.745364,1.17855,1,1,0,0.56061
-9.31133,0.864706,1.17855,1,1,0,0.595277
-8.20605,1,1.17855,1,1,0,0.4854
-8.20605,0.590887,1.17855,1,1,0,0.4854
-8.20381,1,1.17855,1,1,0,0.485093
-8.04473,0.901622,1.17855,2,3,0,0.219933
-8.04473,0.488494,1.17855,2,3,0,0.219933
-8.04473,0.854774,1.17855,1,1,0,0.219933
-8.21277,0.96084,1.17855,1,1,0,0.201019
-7.65195,1,1.17855,2,3,0,0.311005
-8.92488,0.700737,1.17855,2,3,0,0.563392
-9.96783,0.699826,1.17855,1,1,0,0.640592
-9.03514,1,1.17855,1,1,0,0.572991
-8.14943,1,1.17855,1,1,0,0.477446
-9.28602,0.668387,1.17855,1,1,0,0.593328
-8.83062,1,1.17855,1,1,0,0.554816
-7.63821,1,1.17855,2,3,0,0.334483
-7.72368,0.977229,1.17855,2,3,0,0.390997
-8.08155,0.883212,1.17855,1,1,0,0.467306
-7.87305,1,1.17855,1,1,0,0.430047
-7.72661,1,1.17855,1,1,0,0.391998
-7.63898,0.991592,1.17855,2,3,0,0.327872
-7.82508,0.928062,1.17855,2,3,0,0.419357
-8.69082,0.869655,1.17855,2,3,0,0.541382
-7.81812,0.966321,1.17855,2,3,0,0.255572
-7.641,1,1.17855,2,3,0,0.323147
-7.6418,0.735633,1.17855,2,3,0,0.321809
-7.71954,0.936999,1.17855,2,3,0,0.280111
-7.99837,0.926241,1.17855,1,1,0,0.225997
-10.4084,0.686643,1.17855,2,3,0,0.666535
-9.30536,1,1.17855,1,1,0,0.594818
-7.78421,1,1.17855,2,3,0,0.409143
-7.77672,1,1.17855,2,3,0,0.407127
-8.28035,0.925075,1.17855,2,3,0,0.495256
-7.91591,1,1.17855,1,1,0,0.438731
-9.13259,0.637395,1.17855,2,3,0,0.136861
-8.15228,1,1.17855,1,1,0,0.207361
-8.16852,0.996207,1.17855,1,1,0,0.205612
-7.86649,1,1.17855,2,3,0,0.428651
-8.17422,0.551703,1.17855,2,3,0,0.48098
-7.97748,0.927051,1.17855,2,3,0,0.228886
-7.72444,1,1.17855,1,1,0,0.278591
-9.78183,0.595576,1.17855,2,3,0,0.109256
-8.29566,0.984229,1.17855,2,3,0,0.193005
-7.64312,0.986261,1.17855,2,3,0,0.319893
-8.24223,0.84638,1.17855,2,3,0,0.490276
-8.61554,0.958465,1.17855,2,3,0,0.533746
-7.9717,1,1.17855,2,3,0,0.449108
-7.9717,0.516009,1.17855,2,3,0,0.449108
-7.78314,0.966086,1.17855,2,3,0,0.26314
-7.93033,0.987082,1.17855,2,3,0,0.235824
-8.59107,0.855139,1.17855,1,1,0,0.169097
-7.66012,0.952244,1.17855,2,3,0,0.362225
-7.65042,1,1.17855,1,1,0,0.35485
-7.71163,0.977713,1.17855,2,3,0,0.282677
-7.7097,0.965533,1.17855,2,3,0,0.283326
-7.67085,1,1.17855,2,3,0,0.299194
-8.0653,0.914261,1.17855,2,3,0,0.21738
-7.93194,1,1.17855,2,3,0,0.235578
-7.75349,1,1.17855,1,1,0,0.270399
-7.75349,0.627928,1.17855,2,3,0,0.270399
-7.83435,0.977916,1.17855,1,1,0,0.252344
-7.67364,0.97597,1.17855,2,3,0,0.297794
-7.78798,0.967329,1.17855,1,1,0,0.262036
-8.27874,0.880913,1.17855,1,1,0,0.194584
-7.94642,0.824987,1.17855,2,3,0,0.444519
-7.99522,0.982916,1.17855,1,1,0,0.453227
-7.91253,1,1.17855,1,1,0,0.43807
-8.18164,0.598545,1.17855,2,3,0,0.204225
-7.74554,1,1.17855,2,3,0,0.272516
-7.64072,0.991055,1.17855,2,3,0,0.32367
-8.42626,0.803675,1.17855,2,3,0,0.513047
-10.8122,0.440566,1.17855,1,1,0,0.687916
-8.9984,1,1.17855,2,3,0,0.143851
-9.71414,0.891329,1.17855,1,1,0,0.111744
-8.62578,1,1.17855,1,1,0,0.166655
-9.20274,0.966486,1.17855,2,3,0,0.133414
-8.74143,1,1.17855,1,1,0,0.158954
-7.73718,0.927341,1.17855,2,3,0,0.395478
-7.73718,0.331279,1.17855,2,3,0,0.395478
-8.47685,0.771887,1.17855,1,1,0,0.518814
-7.79181,1,1.17855,1,1,0,0.411137
-7.79181,0.51118,1.17855,2,3,0,0.411137
-7.79181,0.322692,1.17855,2,3,0,0.411137
-7.66109,1,1.17855,1,1,0,0.362865
-7.82818,0.972686,1.17855,2,3,0,0.420085
-7.6621,1,1.17855,1,1,0,0.363518
-7.63817,0.877476,1.17855,2,3,0,0.332913
-7.72987,0.975864,1.17855,2,3,0,0.276955
-7.72564,1,1.17855,2,3,0,0.278225
-8.12403,0.890675,1.17855,2,3,0,0.473735
-7.90887,1,1.17855,2,3,0,0.437352
-7.76894,0.929112,1.17855,2,3,0,0.266502
-7.8155,0.987242,1.17855,1,1,0,0.256107
-7.70196,0.766572,1.17855,2,3,0,0.382997
-8.96554,0.706462,1.17855,2,3,0,0.566984
-8.99885,0.988404,1.17855,1,1,0,0.56988
-7.82419,0.973316,1.17855,2,3,0,0.254346
-7.64278,1,1.17855,2,3,0,0.320359
-7.73327,0.978281,1.17855,2,3,0,0.27596
-7.97261,0.975008,1.17855,2,3,0,0.44927
-7.79431,1,1.17855,1,1,0,0.411784
-7.67082,0.887721,1.17855,2,3,0,0.368666
-7.65327,1,1.17855,1,1,0,0.357249
-7.65327,0.490197,1.17855,2,3,0,0.357249
-8.14242,0.876369,1.17855,2,3,0,0.476431
-7.77742,1,1.17855,1,1,0,0.407318
-7.87068,0.968148,1.17855,1,1,0,0.429545
-8.12065,0.915562,1.17855,1,1,0,0.473234
-8.21212,0.967939,1.17855,1,1,0,0.486229
-8.21212,0.499413,1.17855,1,1,0,0.486229
-7.71784,0.979742,1.17855,2,3,0,0.28065
-7.86138,0.986897,1.17855,2,3,0,0.24729
-7.67368,1,1.17855,2,3,0,0.297777
-7.80833,0.961736,1.17855,1,1,0,0.257599
-8.02146,0.978739,1.17855,2,3,0,0.457667
-8.59852,0.814249,1.17855,1,1,0,0.531977
-8.65262,0.980972,1.17855,1,1,0,0.537545
-8.65262,0.354815,1.17855,2,3,0,0.537545
-8.65262,0.228383,1.17855,1,1,0,0.537545
-7.89235,1,1.17855,1,1,0,0.434044
-7.69318,0.983857,1.17855,2,3,0,0.289309
-7.71528,0.993584,1.17855,1,1,0,0.281477
-7.73569,0.994161,1.17855,1,1,0,0.27526
-7.98046,0.935437,1.17855,1,1,0,0.228467
-7.70144,1,1.17855,2,3,0,0.38279
-7.75816,0.852108,1.17855,2,3,0,0.401891
-8.61897,0.738946,1.17855,1,1,0,0.534101
-8.14658,1,1.17855,1,1,0,0.477033
-8.01282,0.882096,1.17855,2,3,0,0.224058
-8.40397,0.97085,1.17855,2,3,0,0.183501
-7.95125,1,1.17855,2,3,0,0.44541
-8.91961,0.708863,1.17855,1,1,0,0.562922
-8.62173,1,1.17855,1,1,0,0.534386
-8.58392,0.695035,1.17855,2,3,0,0.169608
-8.66589,0.994623,1.17855,2,3,0,0.163911
-9.18732,0.909304,1.17855,1,1,0,0.134161
-11.0212,0.774096,1.17855,1,1,0,0.0741905
-9.03427,1,1.17855,1,1,0,0.141928
-8.04412,1,1.17855,1,1,0,0.22001
-7.76158,1,1.17855,1,1,0,0.268325
-7.63868,0.999984,1.17855,2,3,0,0.328993
-7.64406,0.998702,1.17855,2,3,0,0.318681
-10.4833,0.456429,1.17855,2,3,0,0.670659
-9.1821,1,1.17855,1,1,0,0.585137
