# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = bernoulli_model
# method = sample (Default)
#   sample
#     num_samples = 1200
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 4
# data
#   file = bernoulli_4.data.R
# init = 2 (Default)
# random
#   seed = 1207203908
# output
#   file = bernoulli_samples_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,theta
# Adaptation terminated
# Step size = 1.1195
# Diagonal elements of inverse mass matrix:
# 0.450186
-8.75268,1,1.1195,1,1,0,0.158238
-7.65937,0.939626,1.1195,2,3,0,0.361723
-7.75618,0.768287,1.1195,2,3,0,0.401311
-7.64355,1,1.1195,1,1,0,0.347539
-7.70293,0.977111,1.1195,1,1,0,0.383378
-7.88498,0.959554,1.1195,2,3,0,0.243158
-7.88498,0.425974,1.1195,2,3,0,0.243158
-8.05771,0.949291,1.1195,1,1,0,0.218312
-7.63847,0.98711,1.1195,2,3,0,0.336658
-7.67757,0.988966,1.1195,2,3,0,0.372201
-7.66983,0.787497,1.1195,2,3,0,0.36812
-7.73812,0.973146,1.1195,1,1,0,0.395778
-7.74964,0.995338,1.1195,1,1,0,0.39936
-8.18738,0.833983,1.1195,1,1,0,0.482823
-7.75034,1,1.1195,1,1,0,0.39957
-7.66571,0.678281,1.1195,2,3,0,0.365746
-8.0421,0.858624,1.1195,1,1,0,0.461057
-8.67631,0.765047,1.1195,1,1,0,0.539934
-7.67216,1,1.1195,1,1,0,0.369397
-7.67542,0.950187,1.1195,2,3,0,0.371113
-7.75202,0.98645,1.1195,2,3,0,0.400076
-7.66423,1,1.1195,1,1,0,0.364851
-7.69246,0.988909,1.1195,1,1,0,0.379082
-7.65193,0.656675,1.1195,2,3,0,0.356149
-7.73222,0.968812,1.1195,1,1,0,0.393869
-7.66268,1,1.1195,1,1,0,0.363888
-7.66268,0.841906,1.1195,1,1,0,0.363888
-7.77559,0.96971,1.1195,2,3,0,0.264903
-7.78506,0.878531,1.1195,2,3,0,0.262698
-7.85545,0.977567,1.1195,1,1,0,0.248366
-8.0325,0.947395,1.1195,1,1,0,0.221489
-8.0325,0.380082,1.1195,2,3,0,0.221489
-7.65058,0.965053,1.1195,2,3,0,0.312133
-7.65058,0.537992,1.1195,2,3,0,0.312133
-7.65058,0.668838,1.1195,2,3,0,0.312133
-8.87871,0.724795,1.1195,2,3,0,0.150577
-7.65911,0.922522,1.1195,2,3,0,0.36155
-7.93654,0.894481,1.1195,1,1,0,0.442677
-7.71161,1,1.1195,2,3,0,0.386691
-7.63985,0.994177,1.1195,2,3,0,0.325481
-7.63985,0.716203,1.1195,2,3,0,0.325481
-7.65419,0.992297,1.1195,2,3,0,0.309283
-8.00612,0.906882,1.1195,2,3,0,0.45509
-7.6389,1,1.1195,2,3,0,0.328136
-7.69191,0.943869,1.1195,2,3,0,0.378846
-7.64881,1,1.1195,1,1,0,0.353378
-8.19175,0.836093,1.1195,2,3,0,0.203171
-7.82869,1,1.1195,1,1,0,0.253451
-7.91523,0.991061,1.1195,2,3,0,0.238188
-7.70486,1,1.1195,1,1,0,0.284994
-7.64178,0.996932,1.1195,2,3,0,0.344954
-7.6904,0.87365,1.1195,2,3,0,0.37819
-7.80865,0.953353,1.1195,1,1,0,0.415396
-8.15112,0.936481,1.1195,2,3,0,0.207486
-7.65177,0.983912,1.1195,2,3,0,0.356017
-7.93298,0.917847,1.1195,2,3,0,0.235417
-7.67629,1,1.1195,1,1,0,0.296521
-7.67914,0.939701,1.1195,2,3,0,0.295201
-8.18013,0.798518,1.1195,2,3,0,0.204383
-8.0603,1,1.1195,2,3,0,0.217993
-9.40827,0.71298,1.1195,1,1,0,0.124032
-9.28864,1,1.1195,1,1,0,0.129369
-8.36186,1,1.1195,1,1,0,0.187079
-8.28709,1,1.1195,1,1,0,0.193802
-7.65539,0.992782,1.1195,2,3,0,0.308414
-7.76332,0.938507,1.1195,2,3,0,0.403386
-7.73628,1,1.1195,2,3,0,0.395188
-7.65622,1,1.1195,1,1,0,0.359506
-7.65622,0.361324,1.1195,2,3,0,0.359506
-7.64084,1,1.1195,2,3,0,0.343324
-7.67797,0.908121,1.1195,2,3,0,0.372402
-8.15084,0.824445,1.1195,1,1,0,0.477649
-7.86727,1,1.1195,1,1,0,0.428818
-8.16732,0.881894,1.1195,1,1,0,0.480005
-8.16732,0.773317,1.1195,1,1,0,0.480005
-7.64697,1,1.1195,2,3,0,0.351547
-7.75587,0.716433,1.1195,2,3,0,0.401219
-7.63902,1,1.1195,2,3,0,0.338949
-10.162,0.487613,1.1195,2,3,0,0.0965813
-9.14314,1,1.1195,1,1,0,0.136334
-9.2001,0.988808,1.1195,1,1,0,0.133541
-8.64396,1,1.1195,2,3,0,0.165401
-9.61408,0.817564,1.1195,1,1,0,0.115567
-8.46076,1,1.1195,1,1,0,0.178887
-9.53567,0.790229,1.1195,1,1,0,0.118692
-9.47337,1,1.1195,1,1,0,0.121261
-8.33786,1,1.1195,1,1,0,0.189183
-8.04974,1,1.1195,1,1,0,0.219305
-8.02362,1,1.1195,1,1,0,0.222638
-7.80289,0.90224,1.1195,2,3,0,0.258754
-7.65362,0.953652,1.1195,2,3,0,0.309712
-7.88323,0.92174,1.1195,2,3,0,0.432173
-10.1287,0.391936,1.1195,1,1,0,0.650418
-8.08876,1,1.1195,1,1,0,0.468418
-7.85311,1,1.1195,1,1,0,0.425744
-7.77788,1,1.1195,1,1,0,0.407443
-9.17492,0.722533,1.1195,2,3,0,0.134765
-7.76286,0.988273,1.1195,2,3,0,0.268003
-8.17999,0.940839,1.1195,2,3,0,0.204399
-8.59279,0.898766,1.1195,1,1,0,0.168974
-8.68071,0.979611,1.1195,1,1,0,0.162917
-7.95601,1,1.1195,1,1,0,0.231969
-8.66243,0.810091,1.1195,2,3,0,0.538538
-7.78438,0.718816,1.1195,2,3,0,0.262855
-7.65475,1,1.1195,1,1,0,0.308878
-7.66751,0.995428,1.1195,1,1,0,0.300947
-7.71021,0.985137,1.1195,1,1,0,0.283154
-8.02858,0.833959,1.1195,2,3,0,0.458847
-8.44951,0.929201,1.1195,2,3,0,0.515721
-8.17522,1,1.1195,2,3,0,0.204901
-7.63931,0.986708,1.1195,2,3,0,0.326844
-7.66504,0.980369,1.1195,2,3,0,0.365345
-7.66504,0.615623,1.1195,2,3,0,0.365345
-7.68248,0.997715,1.1195,2,3,0,0.374593
-7.82905,0.942558,1.1195,1,1,0,0.420288
-7.64274,0.686528,1.1195,2,3,0,0.346428
-7.65699,0.994515,1.1195,1,1,0,0.360063
-7.69141,0.792191,1.1195,2,3,0,0.378628
-7.63817,0.938668,1.1195,2,3,0,0.333514
-7.79739,0.754075,1.1195,2,3,0,0.412571
-7.96028,0.934743,1.1195,1,1,0,0.447057
-8.14921,0.974542,1.1195,2,3,0,0.477414
-9.13859,0.838406,1.1195,2,3,0,0.136561
-8.38669,1,1.1195,2,3,0,0.508403
-7.80619,0.971051,1.1195,2,3,0,0.258051
-8.13374,0.965644,1.1195,2,3,0,0.2094
-8.44008,0.964022,1.1195,2,3,0,0.514642
-8.56063,0.950357,1.1195,1,1,0,0.527977
-7.87979,0.955593,1.1195,2,3,0,0.244046
-7.87979,0.804235,1.1195,1,1,0,0.244046
-8.36932,0.867579,1.1195,1,1,0,0.186435
-8.51904,0.963197,1.1195,1,1,0,0.17438
-7.84599,1,1.1195,2,3,0,0.424161
-7.68444,1,1.1195,1,1,0,0.37551
-8.1706,0.871323,1.1195,2,3,0,0.205391
-7.63845,0.985247,1.1195,2,3,0,0.330143
-7.63845,0.681015,1.1195,2,3,0,0.330143
-7.65068,0.990016,1.1195,2,3,0,0.355082
-7.9047,0.903612,1.1195,1,1,0,0.436526
-7.9047,0.744546,1.1195,1,1,0,0.436526
-7.65572,0.996884,1.1195,2,3,0,0.308181
-8.77577,0.724853,1.1195,2,3,0,0.549654
-7.68676,0.57228,1.1195,2,3,0,0.291891
-7.88903,0.934377,1.1195,1,1,0,0.242472
-8.13781,0.973588,1.1195,2,3,0,0.47576
-7.68387,1,1.1195,2,3,0,0.375245
-7.8617,0.930574,1.1195,1,1,0,0.427621
-7.8617,0.36338,1.1195,2,3,0,0.427621
-8.40095,0.797362,1.1195,1,1,0,0.510091
-9.6149,0.60364,1.1195,1,1,0,0.617388
-7.65464,1,1.1195,2,3,0,0.358319
-7.7967,0.969945,1.1195,2,3,0,0.412395
-8.00937,0.91552,1.1195,1,1,0,0.45564
-8.48069,0.81956,1.1195,1,1,0,0.519244
-7.92801,1,1.1195,1,1,0,0.441061
-7.6681,0.994162,1.1195,2,3,0,0.300632
-7.6401,0.998737,1.1195,2,3,0,0.34183
-8.10666,0.871183,1.1195,2,3,0,0.471142
-7.98379,1,1.1195,1,1,0,0.451242
-7.8275,1,1.1195,1,1,0,0.419925
-7.63916,0.968908,1.1195,2,3,0,0.327283
-7.63916,0.838263,1.1195,2,3,0,0.327283
-7.84927,0.922951,1.1195,2,3,0,0.249507
-8.04736,0.941351,1.1195,1,1,0,0.219603
-8.26537,0.972569,1.1195,2,3,0,0.493317
-8.26537,0.324007,1.1195,1,1,0,0.493317
-7.73354,0.932325,1.1195,2,3,0,0.27588
-7.78116,0.984235,1.1195,1,1,0,0.263595
-7.64532,0.993113,1.1195,2,3,0,0.349734
-7.64532,0.90816,1.1195,2,3,0,0.349734
-7.75042,0.704925,1.1195,2,3,0,0.399593
-7.69612,1,1.1195,2,3,0,0.380627
-7.66322,0.767057,1.1195,2,3,0,0.364228
-7.67396,0.661114,1.1195,2,3,0,0.370352
-7.64332,1,1.1195,1,1,0,0.347233
-7.87242,0.934602,1.1195,2,3,0,0.245326
-7.87242,0.657195,1.1195,2,3,0,0.245326
-7.76288,1,1.1195,2,3,0,0.403257
-7.76288,0.28004,1.1195,1,1,0,0.403257
-7.9966,0.907917,1.1195,1,1,0,0.453464
-7.9966,0.726434,1.1195,1,1,0,0.453464
-7.77454,1,1.1195,1,1,0,0.406531
-8.89732,0.790165,1.1195,2,3,0,0.560922
-8.19145,1,1.1195,2,3,0,0.203202
-7.64189,0.988757,1.1195,2,3,0,0.321668
-9.8483,0.620203,1.1195,2,3,0,0.106886
-9.65389,1,1.1195,1,1,0,0.114025
-7.68741,1,1.1195,2,3,0,0.376865
-8.16764,0.901438,1.1195,2,3,0,0.48005
-7.79512,1,1.1195,1,1,0,0.411991
-7.83478,0.983816,1.1195,1,1,0,0.421616
-7.66103,1,1.1195,1,1,0,0.362825
-7.66012,1,1.1195,2,3,0,0.362226
-7.83599,0.932056,1.1195,1,1,0,0.421894
-7.74844,1,1.1195,1,1,0,0.398996
-7.74844,0.493286,1.1195,1,1,0,0.398996
-7.66102,1,1.1195,1,1,0,0.362824
-8.75822,0.747705,1.1195,2,3,0,0.157888
-8.75822,0.924167,1.1195,1,1,0,0.157888
-9.45306,0.927204,1.1195,2,3,0,0.605878
-8.44341,1,1.1195,2,3,0,0.515023
-7.75645,0.987891,1.1195,2,3,0,0.269631
-8.3104,0.869444,1.1195,2,3,0,0.499077
-7.74817,1,1.1195,1,1,0,0.398913
-8.0174,0.894809,1.1195,1,1,0,0.456991
-8.0174,0.313387,1.1195,1,1,0,0.456991
-7.9268,1,1.1195,1,1,0,0.44083
-7.67388,0.992832,1.1195,2,3,0,0.297676
-7.67388,0.5026,1.1195,2,3,0,0.297676
-8.18189,0.604193,1.1195,2,3,0,0.482057
-7.89685,1,1.1195,2,3,0,0.241167
-7.67061,1,1.1195,1,1,0,0.299316
-7.93253,0.95018,1.1195,2,3,0,0.235487
-7.81088,1,1.1195,1,1,0,0.257065
-7.95649,0.955369,1.1195,1,1,0,0.231899
-7.68893,1,1.1195,1,1,0,0.290998
-8.11727,0.892104,1.1195,2,3,0,0.472731
-7.83724,1,1.1195,1,1,0,0.422182
-7.64047,0.873998,1.1195,2,3,0,0.342602
-7.65715,0.993615,1.1195,2,3,0,0.307192
-7.67821,0.992513,1.1195,1,1,0,0.295623
-8.04097,0.74258,1.1195,2,3,0,0.460875
-7.66617,0.764705,1.1195,2,3,0,0.301683
-7.81693,0.94941,1.1195,1,1,0,0.255815
-7.6436,0.992806,1.1195,2,3,0,0.347614
-8.27362,0.832804,1.1195,2,3,0,0.195066
-7.7777,1,1.1195,2,3,0,0.407394
-8.37168,0.868964,1.1195,2,3,0,0.186232
-9.19924,0.939166,1.1195,2,3,0,0.58651
-8.64607,1,1.1195,2,3,0,0.165256
-7.80379,1,1.1195,2,3,0,0.258562
-7.77445,1,1.1195,1,1,0,0.265173
-7.67385,0.93517,1.1195,2,3,0,0.297692
-7.96639,0.839667,1.1195,2,3,0,0.230463
-8.80294,0.82377,1.1195,2,3,0,0.552227
-10.0163,0.797603,1.1195,2,3,0,0.643599
-7.73181,1,1.1195,1,1,0,0.393733
-7.65348,0.934436,1.1195,2,3,0,0.357417
-7.66672,0.871307,1.1195,2,3,0,0.366342
-7.78421,0.97661,1.1195,2,3,0,0.409143
-7.67095,1,1.1195,1,1,0,0.368738
-7.67095,0.851617,1.1195,1,1,0,0.368738
-7.72172,0.690809,1.1195,2,3,0,0.390319
-7.71742,1,1.1195,1,1,0,0.388804
-8.29737,0.860173,1.1195,2,3,0,0.192847
-8.26703,1,1.1195,1,1,0,0.195692
-7.74301,0.933198,1.1195,2,3,0,0.273208
-7.64109,0.989187,1.1195,2,3,0,0.32299
-7.7881,0.830365,1.1195,2,3,0,0.410169
-7.7881,0.626999,1.1195,1,1,0,0.410169
-7.71976,1,1.1195,2,3,0,0.280041
-8.68864,0.637584,1.1195,2,3,0,0.16239
-8.3583,1,1.1195,1,1,0,0.187389
-7.75089,1,1.1195,2,3,0,0.399737
-7.79881,0.98063,1.1195,1,1,0,0.412933
-8.23207,0.911369,1.1195,2,3,0,0.199088
-8.38949,0.959483,1.1195,1,1,0,0.184717
-8.82957,0.900147,1.1195,1,1,0,0.153488
-8.26824,1,1.1195,2,3,0,0.195577
-7.88694,1,1.1195,1,1,0,0.242826
-7.8197,1,1.1195,1,1,0,0.25525
-8.16165,0.965721,1.1195,2,3,0,0.206347
-9.35496,0.757327,1.1195,2,3,0,0.598595
-8.60657,1,1.1195,2,3,0,0.167998
-10.6147,0.779722,1.1195,2,3,0,0.677717
-8.32381,0.895369,1.1195,2,3,0,0.190438
-7.75679,1,1.1195,2,3,0,0.269543
-7.63949,0.986689,1.1195,2,3,0,0.340345
-7.86195,0.926562,1.1195,2,3,0,0.247186
-8.04616,0.978941,1.1195,2,3,0,0.461713
-8.4276,0.938452,1.1195,2,3,0,0.513203
-9.53459,0.630861,1.1195,1,1,0,0.611752
-8.66719,1,1.1195,2,3,0,0.539017
-8.24216,1,1.1195,1,1,0,0.490266
-7.77261,1,1.1195,2,3,0,0.405998
-7.63926,0.858642,1.1195,2,3,0,0.326993
-7.91922,0.80006,1.1195,2,3,0,0.439372
-7.83463,1,1.1195,2,3,0,0.252288
-8.16857,0.904153,1.1195,1,1,0,0.205607
-8.89068,0.834092,1.1195,1,1,0,0.149881
-9.03758,0.969494,1.1195,1,1,0,0.141753
-8.09322,1,1.1195,2,3,0,0.469101
-7.67774,1,1.1195,1,1,0,0.372288
-7.6443,0.983186,1.1195,2,3,0,0.348511
-7.65083,0.98977,1.1195,2,3,0,0.355208
-7.6426,1,1.1195,1,1,0,0.346219
-7.63843,0.999871,1.1195,2,3,0,0.330223
-7.81787,0.704505,1.1195,2,3,0,0.417639
-7.81787,0.292624,1.1195,1,1,0,0.417639
-8.43341,0.772711,1.1195,1,1,0,0.513875
-11.4808,0.295221,1.1195,1,1,0,0.719265
-8.0157,1,1.1195,1,1,0,0.456706
-8.0157,0.784328,1.1195,1,1,0,0.456706
-7.84943,0.514426,1.1195,2,3,0,0.249478
-7.84943,0.96546,1.1195,1,1,0,0.249478
-7.64028,0.982147,1.1195,2,3,0,0.34222
-7.65713,0.956032,1.1195,2,3,0,0.36016
-7.65713,0.484032,1.1195,2,3,0,0.36016
-7.72486,0.973559,1.1195,1,1,0,0.391401
-7.65598,0.742414,1.1195,2,3,0,0.359329
-8.57717,0.761193,1.1195,2,3,0,0.170093
-8.27686,1,1.1195,2,3,0,0.494806
-7.76343,0.807269,1.1195,2,3,0,0.26786
-7.70805,1,1.1195,2,3,0,0.385358
-7.75162,0.99479,1.1195,2,3,0,0.270889
-7.65176,1,1.1195,1,1,0,0.31116
-8.78453,0.744259,1.1195,2,3,0,0.156241
-9.40094,0.881033,1.1195,1,1,0,0.12435
-9.10832,1,1.1195,1,1,0,0.138085
-7.75006,0.987758,1.1195,2,3,0,0.271301
-7.78029,0.881215,1.1195,2,3,0,0.263799
-7.79029,0.996728,1.1195,1,1,0,0.261516
-7.7386,1,1.1195,1,1,0,0.274436
-7.7386,0.981907,1.1195,1,1,0,0.274436
-7.89613,0.949993,1.1195,1,1,0,0.241286
-8.44708,0.946088,1.1195,2,3,0,0.179978
-7.63818,0.943221,1.1195,2,3,0,0.333921
-7.67285,0.987154,1.1195,2,3,0,0.298186
-7.82904,0.948013,1.1195,1,1,0,0.253382
-7.70508,1,1.1195,1,1,0,0.284917
-7.70508,0.133643,1.1195,2,3,0,0.284917
-7.79417,0.970439,1.1195,1,1,0,0.260653
-7.64106,0.990526,1.1195,2,3,0,0.343725
-8.02552,0.892734,1.1195,2,3,0,0.458342
-7.66354,0.766126,1.1195,2,3,0,0.303181
-7.79105,0.934951,1.1195,2,3,0,0.410941
-7.73973,1,1.1195,1,1,0,0.396292
-7.95147,0.958924,1.1195,2,3,0,0.232637
-8.46932,0.865018,1.1195,1,1,0,0.178211
-8.46932,0.746836,1.1195,1,1,0,0.178211
-8.07532,1,1.1195,1,1,0,0.216163
-8.07532,0.605007,1.1195,2,3,0,0.216163
-7.837,1,1.1195,1,1,0,0.25183
-7.64463,0.96628,1.1195,2,3,0,0.317984
-7.64463,0.543241,1.1195,2,3,0,0.317984
-7.63958,0.992283,1.1195,2,3,0,0.326135
-7.83155,0.899622,1.1195,2,3,0,0.25289
-7.87493,0.986363,1.1195,1,1,0,0.244888
-8.0436,0.950199,1.1195,1,1,0,0.220076
-7.71337,1,1.1195,2,3,0,0.38734
-7.67458,0.740655,1.1195,2,3,0,0.370675
-7.64454,1,1.1195,1,1,0,0.348802
-7.63964,1,1.1195,1,1,0,0.340744
-7.71016,0.979699,1.1195,2,3,0,0.283171
-7.67594,1,1.1195,2,3,0,0.371377
-7.71238,0.890797,1.1195,2,3,0,0.386975
-7.71238,0.16836,1.1195,2,3,0,0.386975
-7.73399,0.99133,1.1195,1,1,0,0.394448
-7.63913,0.840234,1.1195,2,3,0,0.339328
-7.78606,0.95875,1.1195,2,3,0,0.26247
-7.65326,1,1.1195,2,3,0,0.309983
-7.65326,0.856734,1.1195,2,3,0,0.309983
-7.76768,0.960578,1.1195,1,1,0,0.266808
-7.76768,0.588385,1.1195,2,3,0,0.266808
-8.39414,0.672644,1.1195,2,3,0,0.509286
-7.7322,0.991452,1.1195,2,3,0,0.276269
-7.88645,0.851404,1.1195,2,3,0,0.242908
-8.82301,0.769987,1.1195,1,1,0,0.153884
-7.66202,0.934959,1.1195,2,3,0,0.363467
-7.63931,0.990984,1.1195,2,3,0,0.32686
-7.91984,0.797971,1.1195,2,3,0,0.439493
-7.85042,1,1.1195,2,3,0,0.425149
-7.85042,0.5169,1.1195,1,1,0,0.425149
-7.63932,1,1.1195,2,3,0,0.32683
-7.63932,0.801638,1.1195,2,3,0,0.32683
-8.34112,0.826227,1.1195,2,3,0,0.188895
-7.80002,1,1.1195,1,1,0,0.259373
-7.97158,0.947559,1.1195,1,1,0,0.229721
-7.65024,0.969339,1.1195,2,3,0,0.31242
-7.73147,0.97159,1.1195,1,1,0,0.276485
-7.66559,1,1.1195,2,3,0,0.365674
-7.66559,0.281499,1.1195,2,3,0,0.365674
-7.68683,0.774428,1.1195,2,3,0,0.376602
-8.07207,0.920657,1.1195,2,3,0,0.465831
-7.82218,1,1.1195,2,3,0,0.41867
-8.13962,0.875911,1.1195,1,1,0,0.476023
-8.49653,0.962826,1.1195,2,3,0,0.176095
-8.11054,1,1.1195,1,1,0,0.212023
-8.07479,1,1.1195,2,3,0,0.216227
-8.35544,0.967177,1.1195,2,3,0,0.504645
-9.58973,0.814877,1.1195,2,3,0,0.116525
-7.94105,1,1.1195,2,3,0,0.234192
-7.63932,0.968356,1.1195,2,3,0,0.326837
-7.64067,0.999833,1.1195,2,3,0,0.323762
-10.927,0.375607,1.1195,2,3,0,0.69363
-12.7592,0.5433,1.1195,1,1,0,0.768519
-10.5023,1,1.1195,2,3,0,0.0868184
-10.3301,1,1.1195,1,1,0,0.0915932
-7.79224,0.919027,1.1195,2,3,0,0.26108
-7.92672,0.958241,1.1195,1,1,0,0.236383
-7.78883,1,1.1195,2,3,0,0.261842
-7.92805,0.984036,1.1195,2,3,0,0.44107
-7.76589,0.533993,1.1195,2,3,0,0.267249
-7.69584,1,1.1195,2,3,0,0.380509
-7.64252,0.997454,1.1195,2,3,0,0.320727
-7.65585,0.995137,1.1195,1,1,0,0.308088
-7.65585,0.217169,1.1195,2,3,0,0.308088
-7.85135,0.95239,1.1195,2,3,0,0.249121
-7.98362,0.960069,1.1195,1,1,0,0.228026
-7.82398,0.888201,1.1195,2,3,0,0.254387
-7.94538,0.962736,1.1195,1,1,0,0.233542
-7.64408,0.962774,1.1195,2,3,0,0.318652
-7.63829,0.996255,1.1195,2,3,0,0.331193
-7.67583,0.956512,1.1195,2,3,0,0.371323
-7.78308,0.95787,1.1195,1,1,0,0.408843
-7.63827,0.96678,1.1195,2,3,0,0.335287
-8.69682,0.742127,1.1195,2,3,0,0.161849
-9.78221,0.927598,1.1195,2,3,0,0.62869
-8.43664,0.920189,1.1195,2,3,0,0.180818
-9.06552,0.955077,1.1195,2,3,0,0.140287
-8.03099,1,1.1195,1,1,0,0.221684
-8.7326,0.829798,1.1195,1,1,0,0.15952
-7.92124,1,1.1195,1,1,0,0.237238
-8.70498,0.832124,1.1195,2,3,0,0.542785
-10.7037,0.448032,1.1195,1,1,0,0.682371
-9.16165,1,1.1195,2,3,0,0.135417
-7.82853,1,1.1195,2,3,0,0.253483
-7.9063,0.975823,1.1195,1,1,0,0.23962
-8.27753,0.897817,1.1195,1,1,0,0.194698
-8.08017,1,1.1195,1,1,0,0.215581
-7.9111,1,1.1195,1,1,0,0.238847
-8.16887,0.927016,1.1195,1,1,0,0.205575
-7.92532,1,1.1195,1,1,0,0.236601
-7.68293,1,1.1195,2,3,0,0.293514
-9.00838,0.719269,1.1195,2,3,0,0.143312
-9.12717,0.976046,1.1195,1,1,0,0.137133
-9.30637,0.965644,1.1195,1,1,0,0.128557
-10.493,0.821814,1.1195,1,1,0,0.0870681
-9.64141,1,1.1195,1,1,0,0.114505
-10.546,0.870164,1.1195,1,1,0,0.0856568
-7.70514,0.880198,1.1195,2,3,0,0.384242
-7.6434,0.570715,1.1195,2,3,0,0.319514
-9.26773,0.618748,1.1195,2,3,0,0.591909
-12.8504,0.369534,1.1195,2,3,0,0.0440471
-10.8929,1,1.1195,1,1,0,0.0770893
-11.3281,0.951651,1.1195,1,1,0,0.0677668
-9.93752,1,1.1195,2,3,0,0.103813
-7.77824,0.942749,1.1195,2,3,0,0.264277
-7.87034,0.970774,1.1195,1,1,0,0.245693
-7.64451,1,1.1195,2,3,0,0.31813
-8.58717,0.760636,1.1195,2,3,0,0.530787
-8.57989,1,1.1195,1,1,0,0.53002
-7.91756,0.877064,1.1195,2,3,0,0.237818
-7.84053,1,1.1195,1,1,0,0.251154
-8.66095,0.635775,1.1195,2,3,0,0.164244
-9.44715,0.949252,1.1195,2,3,0,0.122366
-8.20692,1,1.1195,1,1,0,0.201613
-7.65182,0.972058,1.1195,2,3,0,0.356059
-7.7718,0.959686,1.1195,2,3,0,0.265808
-9.58963,0.65444,1.1195,2,3,0,0.116529
-7.66291,0.922143,1.1195,2,3,0,0.303549
-7.68606,0.99183,1.1195,1,1,0,0.292181
-8.04717,0.933702,1.1195,2,3,0,0.219627
-7.82875,1,1.1195,1,1,0,0.253439
-8.13559,0.956564,1.1195,2,3,0,0.475435
-8.45029,0.9678,1.1195,2,3,0,0.179721
-7.93923,1,1.1195,2,3,0,0.443181
-8.15859,0.975568,1.1195,2,3,0,0.206677
-7.69887,1,1.1195,2,3,0,0.287152
-8.55541,0.816443,1.1195,2,3,0,0.171675
-7.63972,0.960095,1.1195,2,3,0,0.340938
-7.71772,0.977572,1.1195,2,3,0,0.28069
-7.69489,1,1.1195,2,3,0,0.380112
-7.91454,0.914478,1.1195,1,1,0,0.438463
-8.26686,0.939321,1.1195,2,3,0,0.493511
-7.68635,1,1.1195,1,1,0,0.376384
-7.70949,0.990803,1.1195,1,1,0,0.385902
-7.80175,0.963278,1.1195,1,1,0,0.413675
-7.90322,0.988355,1.1195,2,3,0,0.240121
-8.47179,0.867107,1.1195,2,3,0,0.518245
-7.73415,0.993726,1.1195,2,3,0,0.275705
-8.89353,0.57182,1.1195,2,3,0,0.149716
-8.91953,0.998146,1.1195,2,3,0,0.148227
-9.98093,0.939587,1.1195,2,3,0,0.10236
-7.63837,0.880574,1.1195,2,3,0,0.330628
-8.06008,0.527816,1.1195,2,3,0,0.463941
-7.69223,0.733317,1.1195,2,3,0,0.28968
-7.71545,0.99201,1.1195,1,1,0,0.28142
-7.77332,0.944256,1.1195,2,3,0,0.265444
-7.71747,0.908338,1.1195,2,3,0,0.280771
-7.71747,0.833883,1.1195,2,3,0,0.280771
-8.6515,0.649461,1.1195,2,3,0,0.164886
-7.8821,0.923992,1.1195,2,3,0,0.243651
-8.56518,0.818519,1.1195,2,3,0,0.528462
-7.84455,1,1.1195,1,1,0,0.423839
-7.63852,1,1.1195,2,3,0,0.329759
-7.64695,0.990675,1.1195,2,3,0,0.315468
-7.83846,0.886876,1.1195,2,3,0,0.25155
-8.33281,0.85318,1.1195,2,3,0,0.50187
-8.0304,1,1.1195,1,1,0,0.459146
-7.77656,1,1.1195,2,3,0,0.264674
-8.18062,0.882681,1.1195,1,1,0,0.204332
-7.79545,1,1.1195,1,1,0,0.26037
-7.87773,0.913546,1.1195,2,3,0,0.244403
-8.70166,0.818979,1.1195,2,3,0,0.542457
-7.99698,1,1.1195,2,3,0,0.45353
-7.73329,0.975396,1.1195,2,3,0,0.275955
-8.25462,0.786614,1.1195,2,3,0,0.491911
-7.65799,1,1.1195,2,3,0,0.306627
-7.64875,0.972428,1.1195,2,3,0,0.313745
-7.66614,0.997083,1.1195,2,3,0,0.366002
-7.6394,0.952356,1.1195,2,3,0,0.340098
-7.67693,0.923705,1.1195,2,3,0,0.371882
-8.22197,0.800275,1.1195,1,1,0,0.487564
-7.70857,0.991414,1.1195,2,3,0,0.283712
-7.74735,0.995034,1.1195,2,3,0,0.398662
-7.69634,1,1.1195,2,3,0,0.288098
-7.80328,0.931409,1.1195,2,3,0,0.258671
-7.64202,1,1.1195,2,3,0,0.321467
-7.65832,0.99406,1.1195,1,1,0,0.306412
-7.81178,0.957771,1.1195,2,3,0,0.416164
-8.9167,0.62918,1.1195,1,1,0,0.562662
-8.9167,0.0744724,1.1195,1,1,0,0.562662
-7.8545,1,1.1195,1,1,0,0.42605
